Force (N)	Déformation (mm)
	
-0.036314	-0.34063
-0.034479	-0.32573
-0.032644	-0.31099
-0.030809	-0.29651
-0.028975	-0.28155
-0.027140	-0.26700
-0.025305	-0.25133
-0.023470	-0.23618
-0.021635	-0.22167
-0.019801	-0.20665
-0.017966	-0.19203
-0.016131	-0.17672
-0.014296	-0.16222
-0.012462	-0.14740
-0.010627	-0.13218
-0.0087920	-0.11623
-0.0069572	-0.10159
-0.0051225	-0.087161
-0.0032877	-0.072498
-0.0014529	-0.057579
0.00038187	-0.042633
0.30119	-0.027959
0.63147	-0.012501
0.98557	0.00064855
1.2147	0.011139
1.6071	0.026615
1.9928	0.041613
2.3220	0.056614
2.7348	0.071477
3.1149	0.086910
3.4980	0.10215
3.8854	0.11627
4.2629	0.13103
4.6404	0.14558
4.9265	0.16005
5.3349	0.17599
5.6765	0.19036
6.0711	0.20626
6.4238	0.21989
6.7765	0.23608
7.1292	0.25164
7.4843	0.26579
7.8017	0.28031
8.1123	0.29531
8.4438	0.31082
8.7849	0.32517
9.1148	0.33966
9.4398	0.35508
9.7487	0.36959
10.051	0.38553
10.332	0.39966
10.609	0.41439
10.886	0.42924
11.161	0.44464
11.492	0.45929
11.733	0.47471
11.976	0.48944
12.240	0.50434
12.502	0.51982
12.761	0.53390
13.019	0.54996
13.278	0.56382
13.521	0.57882
13.770	0.59388
13.962	0.60927
14.180	0.62400
14.402	0.63901
14.622	0.65399
14.841	0.66886
15.058	0.68344
15.254	0.69863
15.411	0.71364
15.595	0.72884
15.790	0.74349
15.978	0.75833
16.167	0.77308
16.356	0.78884
16.558	0.80354
16.678	0.81787
16.834	0.83335
17.011	0.84800
17.193	0.86262
17.383	0.87814
17.530	0.89242
17.676	0.90743
17.823	0.92248
17.970	0.93706
18.115	0.95276
18.250	0.96717
18.385	0.98173
18.521	0.99720
18.565	1.0120
18.687	1.0270
18.809	1.0419
18.934	1.0569
19.068	1.0718
19.166	1.0870
19.263	1.1019
0.046250	
