Force (N)	Déformation (mm)
	
0.00000	-0.35019
0.00000	-0.33915
0.00000	-0.32923
0.00000	-0.31748
0.00000	-0.30595
0.00000	-0.29472
0.00000	-0.28348
0.00000	-0.27239
0.00000	-0.26119
0.00000	-0.25033
0.00000	-0.23827
0.00000	-0.22733
0.00000	-0.21614
0.00000	-0.20421
0.00000	-0.19448
0.00000	-0.18273
0.00000	-0.17115
0.00000	-0.15971
0.00000	-0.14873
0.00000	-0.13760
0.00000	-0.12580
0.00000	-0.11524
0.00000	-0.10392
0.00000	-0.092538
0.00000	-0.081218
0.00000	-0.069391
0.00000	-0.059176
0.00000	-0.047746
0.00000	-0.036426
0.16870	-0.025246
0.54666	-0.013701
0.87975	-0.0029628
1.1090	0.0046217
1.4691	0.015769
1.8292	0.026820
2.2137	0.038450
2.5827	0.049560
2.9518	0.060610
3.3216	0.071737
3.7109	0.083844
4.0496	0.094809
4.4047	0.10543
4.7974	0.11697
5.0962	0.12819
5.4128	0.13914
5.7953	0.15109
6.1519	0.16155
6.5051	0.17366
6.8583	0.18431
7.1314	0.19527
7.5353	0.20654
7.8462	0.21781
8.1863	0.22937
8.5298	0.24087
8.8696	0.25244
9.1998	0.26264
9.4878	0.27479
9.8524	0.28547
10.174	0.29649
10.527	0.30772
10.791	0.31891
11.078	0.33085
11.353	0.34192
11.686	0.35267
11.965	0.36488
12.245	0.37564
12.519	0.38687
12.788	0.39807
13.061	0.40954
13.337	0.42105
13.607	0.43185
13.916	0.44296
14.156	0.45488
14.375	0.46516
14.684	0.47684
14.946	0.48809
15.206	0.49885
15.462	0.50992
15.719	0.52126
15.930	0.53346
16.157	0.54362
16.375	0.55499
16.609	0.56727
16.852	0.57837
17.083	0.58943
17.308	0.60075
17.529	0.61204
17.751	0.62321
17.971	0.63472
18.176	0.64511
18.381	0.65646
18.585	0.66787
18.789	0.67926
18.982	0.69061
19.152	0.70194
19.321	0.71330
19.491	0.72467
19.661	0.73597
0.055789	
