Force (N)	Déformation (mm)
	
0.00000	-0.38786
0.00000	-0.38050
0.00000	-0.37336
0.00000	-0.36615
0.00000	-0.35946
0.00000	-0.35158
0.00000	-0.34450
0.00000	-0.33744
0.00000	-0.33108
0.00000	-0.32251
0.00000	-0.31546
0.00000	-0.30899
0.00000	-0.30141
0.00000	-0.29426
0.00000	-0.28710
0.00000	-0.28026
0.00000	-0.27141
0.00000	-0.26433
0.00000	-0.25725
0.00000	-0.25028
0.00000	-0.24266
0.00000	-0.23574
0.00000	-0.22919
0.00000	-0.22149
0.00000	-0.21382
0.00000	-0.20684
0.00000	-0.20076
0.00000	-0.19335
0.00000	-0.18509
0.00000	-0.17824
0.00000	-0.17134
0.00000	-0.16411
0.00000	-0.15610
0.00000	-0.14951
0.00000	-0.14128
0.00000	-0.13427
0.00000	-0.12725
0.00000	-0.12058
0.00000	-0.11266
0.00000	-0.10563
0.00000	-0.098635
0.00000	-0.092221
0.00000	-0.084306
0.00000	-0.076773
0.00000	-0.069782
0.00000	-0.062789
0.00000	-0.054819
0.00000	-0.047727
0.00000	-0.040947
0.00000	-0.033113
0.00000	-0.026836
0.00000	-0.018990
0.00000	-0.012440
0.61183	-0.0039932
1.0261	0.00059402
1.4087	0.0045131
2.1410	0.012040
2.8105	0.018629
3.5506	0.026763
4.2293	0.034194
4.9219	0.041110
5.6277	0.047987
6.3370	0.055381
7.0463	0.062770
7.7084	0.069577
8.4079	0.077472
9.1296	0.085323
9.6898	0.092053
10.281	0.098585
11.037	0.10571
11.804	0.11389
12.333	0.12046
13.017	0.12749
13.690	0.13479
14.376	0.14222
15.102	0.14979
15.779	0.15668
16.437	0.16419
17.099	0.17133
17.704	0.17819
18.396	0.18526
19.176	0.19243
19.874	0.19951
20.528	0.20742
21.116	0.21444
21.760	0.22221
22.320	0.22935
22.872	0.23649
23.444	0.24349
24.073	0.25086
24.611	0.25840
25.200	0.26586
25.831	0.27313
26.437	0.27945
27.011	0.28672
27.665	0.29483
28.263	0.30179
28.883	0.30837
0.022177	
