Force (N)	Déformation (mm)
	
0.00000	-0.41509
0.00000	-0.40778
0.00000	-0.40137
0.00000	-0.39445
0.00000	-0.38883
0.00000	-0.38060
0.00000	-0.37381
0.00000	-0.36702
0.00000	-0.36090
0.00000	-0.35379
0.00000	-0.34693
0.00000	-0.34007
0.00000	-0.33350
0.00000	-0.32595
0.00000	-0.31939
0.00000	-0.31281
0.00000	-0.30611
0.00000	-0.29893
0.00000	-0.29223
0.00000	-0.28552
0.00000	-0.27901
0.00000	-0.27109
0.00000	-0.26455
0.00000	-0.25810
0.00000	-0.25145
0.00000	-0.24463
0.00000	-0.23793
0.00000	-0.23150
0.00000	-0.22413
0.00000	-0.21769
0.00000	-0.21071
0.00000	-0.20374
0.00000	-0.19690
0.00000	-0.19037
0.00000	-0.18272
0.00000	-0.17667
0.00000	-0.16882
0.00000	-0.16172
0.00000	-0.15511
0.00000	-0.14919
0.00000	-0.14232
0.00000	-0.13526
0.00000	-0.12826
0.00000	-0.12218
0.00000	-0.11536
0.00000	-0.10728
0.00000	-0.10039
0.00000	-0.094186
0.00000	-0.087330
0.00000	-0.080862
0.00000	-0.073853
0.00000	-0.067735
0.00000	-0.059973
0.00000	-0.053591
0.019831	-0.045852
0.021012	-0.039497
0.022193	-0.033304
0.023374	-0.025851
0.024556	-0.019129
0.025737	-0.013009
0.58737	-0.0047027
1.0663	0.00023556
1.2383	0.0032251
1.9790	0.0097200
2.5733	0.016266
3.2570	0.023619
3.8846	0.030522
4.5173	0.037081
5.1938	0.044112
5.8681	0.050734
6.5774	0.057964
7.2017	0.064551
7.8531	0.071697
8.6006	0.077963
9.2376	0.085471
9.8444	0.091670
10.458	0.098789
11.056	0.10523
11.673	0.11191
12.313	0.11819
12.903	0.12523
13.551	0.13237
14.236	0.13865
14.745	0.14620
15.435	0.15300
16.178	0.16001
16.836	0.16735
17.398	0.17305
17.992	0.17994
18.638	0.18646
19.407	0.19450
19.922	0.20056
20.565	0.20835
21.180	0.21480
21.820	0.22189
22.340	0.22827
22.991	0.23510
23.577	0.24263
0.000000000000000027756	
