Force (N)	Déformation (mm)
	
0.00000	-0.14252
0.00000	-0.13859
0.00000	-0.13375
0.00000	-0.12900
0.00000	-0.12442
0.00000	-0.11963
0.00000	-0.11575
0.00000	-0.11085
0.00000	-0.10606
0.00000	-0.10129
0.00000	-0.096525
0.00000	-0.091756
0.00000	-0.087210
0.00000	-0.082286
0.00000	-0.077617
0.00000	-0.072949
0.00000	-0.068281
0.00000	-0.063612
0.00000	-0.058754
0.00000	-0.053409
0.00000	-0.048711
0.00000	-0.044014
0.00000	-0.039316
0.00000	-0.035357
0.00000	-0.030952
0.00000	-0.025101
0.00000	-0.020493
0.00000	-0.015885
0.00000	-0.011276
0.28326	-0.0074405
0.68137	-0.0022965
1.0636	0.00085199
1.3064	0.0040057
1.8262	0.0087139
2.3550	0.013409
2.8120	0.017380
3.3264	0.022656
3.8174	0.028058
4.2939	0.032958
4.8174	0.037248
5.2830	0.041675
5.7366	0.045582
6.2320	0.050479
6.7427	0.055837
7.2138	0.059979
7.8137	0.064031
8.2758	0.069599
8.7403	0.073904
9.3734	0.078794
9.8621	0.083911
10.395	0.089195
10.957	0.093506
11.477	0.098041
12.003	0.10294
12.667	0.10754
13.127	0.11225
13.652	0.11695
14.177	0.12166
14.619	0.12583
15.173	0.13061
15.703	0.13579
16.206	0.14063
16.803	0.14578
17.247	0.15002
17.811	0.15484
18.331	0.15940
18.889	0.16382
19.432	0.16813
19.996	0.17422
20.474	0.17802
20.981	0.18292
21.614	0.18778
22.105	0.19174
22.632	0.19733
23.167	0.20194
23.700	0.20686
24.186	0.21112
24.725	0.21653
25.245	0.22100
25.733	0.22579
26.301	0.23030
26.721	0.23438
27.188	0.23951
27.716	0.24396
28.116	0.24947
28.648	0.25431
29.188	0.25865
29.588	0.26273
30.087	0.26750
30.634	0.27250
31.079	0.27727
31.647	0.28260
32.016	0.28723
32.525	0.29200
33.065	0.29623
33.415	0.30045
33.988	0.30640
34.341	0.31063
0.093862	
