Force (N)	Déformation (mm)
	
0.00000	-0.11867
0.00000	-0.11714
0.00000	-0.11412
0.00000	-0.11075
0.00000	-0.10762
0.00000	-0.10448
0.00000	-0.10152
0.00000	-0.098534
0.00000	-0.095577
0.00000	-0.092621
0.00000	-0.089733
0.00000	-0.086547
0.00000	-0.083167
0.00000	-0.079787
0.00000	-0.076685
0.00000	-0.073600
0.00000	-0.070542
0.00000	-0.067484
0.00000	-0.064759
-0.000034347	-0.061653
-0.00010420	-0.058410
-0.00017406	-0.055233
-0.00024392	-0.052056
-0.00031377	-0.048878
-0.00038363	-0.045701
-0.00045348	-0.042523
-0.00052334	-0.039530
-0.00059320	-0.036987
-0.00066305	-0.033603
-0.00073291	-0.029614
-0.00080276	-0.026500
-0.00087262	-0.023385
-0.00094248	-0.020271
-0.0010123	-0.017157
-0.0010822	-0.014043
-0.0011520	-0.011153
-0.0012219	-0.0086050
0.42546	-0.0049532
0.83452	-0.0019367
1.1471	0.00039743
1.2650	0.0014610
1.5570	0.0038020
1.9856	0.0068525
2.4142	0.0099031
2.8271	0.012954
3.1955	0.015901
3.5692	0.019052
4.0292	0.022571
4.5693	0.026091
4.9675	0.029611
5.4081	0.031992
5.9688	0.035522
6.3405	0.038460
6.6892	0.041399
7.0696	0.043678
7.6343	0.046825
8.1528	0.050309
8.6003	0.053794
8.9786	0.057112
9.3624	0.060220
9.7634	0.063329
10.164	0.066438
10.521	0.068894
10.909	0.071999
11.319	0.075123
11.828	0.078778
12.236	0.081924
12.610	0.084587
12.928	0.087355
13.347	0.091805
13.816	0.093978
14.178	0.096881
14.540	0.10015
15.020	0.10325
15.388	0.10634
15.756	0.10943
16.255	0.11288
16.622	0.11611
16.991	0.11935
17.358	0.12200
17.668	0.12562
18.028	0.12828
18.551	0.13143
18.948	0.13458
19.345	0.13773
19.742	0.14089
20.123	0.14404
20.462	0.14719
20.840	0.14988
21.135	0.15349
21.758	0.15717
22.132	0.16086
22.505	0.16417
22.879	0.16689
23.356	0.16964
23.753	0.17293
24.095	0.17538
24.532	0.17820
0.076294	
