Force (N)	Déformation (mm)
	
0.00000	-0.19900
0.00000	-0.19525
0.00000	-0.19022
0.00000	-0.18541
0.00000	-0.18065
0.00000	-0.17618
0.00000	-0.17190
0.00000	-0.16621
0.00000	-0.16146
0.00000	-0.15670
0.00000	-0.15195
0.00000	-0.14720
0.00000	-0.14284
0.00000	-0.13777
0.00000	-0.13280
0.00000	-0.12788
0.00000	-0.12302
0.00000	-0.11903
0.00000	-0.11392
0.00000	-0.10900
0.00000	-0.10409
0.00000	-0.099176
0.00000	-0.094262
0.00000	-0.089600
0.00000	-0.083911
0.00000	-0.079171
0.00000	-0.074430
0.00000	-0.069690
0.00000	-0.065517
0.00000	-0.060839
0.00000	-0.055845
0.00000	-0.050915
0.00000	-0.045984
0.00000	-0.041142
0.00000	-0.037408
0.00000	-0.030253
0.00000	-0.026397
0.00000	-0.021569
0.00000	-0.016741
0.00000	-0.012868
0.16116	-0.0082526
0.72564	-0.0029223
1.0751	0.00046385
1.1580	0.0020261
1.6609	0.0068781
2.2359	0.012193
2.6674	0.016025
3.1619	0.021100
3.7656	0.026880
4.2268	0.031259
4.7848	0.036425
5.2285	0.040756
5.7403	0.045115
6.3111	0.051315
6.8641	0.056061
7.4018	0.060807
7.8873	0.065554
8.3718	0.069779
8.9284	0.074665
9.5364	0.079531
10.018	0.084342
10.672	0.089480
11.176	0.093787
11.727	0.098354
12.230	0.10303
12.873	0.10898
13.380	0.11399
13.920	0.11899
14.366	0.12279
14.961	0.12723
15.479	0.13224
16.052	0.13664
16.624	0.14160
17.154	0.14691
17.612	0.15141
18.243	0.15619
18.824	0.16104
19.394	0.16634
19.950	0.17135
20.484	0.17547
20.997	0.17993
21.611	0.18573
22.054	0.19035
22.694	0.19520
23.173	0.20004
23.690	0.20378
24.191	0.20904
24.844	0.21437
25.269	0.21917
25.907	0.22397
26.385	0.22871
26.847	0.23314
27.445	0.23872
27.861	0.24341
28.447	0.24815
28.971	0.25301
29.447	0.25718
29.943	0.26242
0.15259	
