Force (N)	Déformation (mm)
	
0.00078522	-0.23670
0.0015725	-0.23284
0.0023597	-0.22795
0.0031470	-0.22310
0.0039342	-0.21824
0.0047215	-0.21364
0.0055087	-0.20998
0.0062959	-0.20505
0.0070832	-0.19957
0.0078704	-0.19486
0.0086577	-0.19055
0.0094449	-0.18544
0.010232	-0.18083
0.011019	-0.17585
0.011807	-0.17103
0.012594	-0.16622
0.013381	-0.16139
0.014168	-0.15651
0.014956	-0.15206
0.015743	-0.14738
0.016530	-0.14270
0.017317	-0.13802
0.018105	-0.13333
0.018892	-0.12824
0.019679	-0.12293
0.020466	-0.11827
0.021254	-0.11361
0.022041	-0.10916
0.022828	-0.10482
0.023615	-0.099710
0.024403	-0.094674
0.025190	-0.090154
0.025977	-0.085635
0.026764	-0.080764
0.027552	-0.076288
0.028339	-0.071496
0.029126	-0.066274
0.029913	-0.061587
0.030701	-0.057181
0.031488	-0.051707
0.032275	-0.047674
0.033062	-0.041753
0.033850	-0.037608
0.034637	-0.033362
0.035424	-0.028377
0.036211	-0.023231
0.036999	-0.018671
0.037786	-0.013982
0.12689	-0.0091480
0.63070	-0.0041759
1.0367	-0.000039815
1.0686	0.00082134
1.4805	0.0051435
1.9815	0.0098028
2.5583	0.015389
3.0358	0.019800
3.5780	0.024858
3.9940	0.029092
4.4540	0.033996
5.0426	0.039018
5.6435	0.043737
6.1135	0.048414
6.6057	0.053588
7.0867	0.057426
7.5937	0.062072
8.1121	0.067393
8.6465	0.071960
9.1540	0.077666
9.6730	0.081498
10.153	0.086749
10.675	0.091742
11.317	0.096485
11.695	0.10063
12.284	0.10529
12.770	0.11020
13.266	0.11506
13.767	0.11989
14.341	0.12419
14.794	0.12886
15.245	0.13352
15.783	0.13820
16.282	0.14344
16.819	0.14934
17.287	0.15293
17.782	0.15745
18.331	0.16229
18.771	0.16782
19.310	0.17256
19.849	0.17690
20.259	0.18132
20.818	0.18678
21.247	0.19109
21.660	0.19557
22.227	0.20101
22.642	0.20574
23.075	0.21014
23.510	0.21491
24.000	0.21973
0.076294	
