Force (N)	Déformation (mm)
	
0.00043801	-0.31265
0.00087700	-0.30766
0.0013160	-0.30207
0.0017550	-0.29693
0.0021940	-0.29154
0.0026330	-0.28630
0.0030719	-0.28067
0.0035109	-0.27542
0.0039499	-0.26937
0.0043889	-0.26435
0.0048279	-0.25891
0.0052669	-0.25304
0.0057059	-0.24759
0.0061449	-0.24247
0.0065838	-0.23637
0.0070228	-0.23173
0.0074618	-0.22508
0.0079008	-0.21912
0.0083398	-0.21390
0.0087788	-0.20946
0.0092178	-0.20342
0.0096568	-0.19778
0.010096	-0.19258
0.010535	-0.18706
0.010974	-0.18141
0.011413	-0.17673
0.011852	-0.17039
0.012291	-0.16557
0.012730	-0.15969
0.013169	-0.15446
0.013608	-0.14955
0.014047	-0.14297
0.014486	-0.13826
0.014925	-0.13220
0.015364	-0.12699
0.015803	-0.12174
0.016242	-0.11601
0.016681	-0.11043
0.017120	-0.10523
0.017559	-0.098901
0.017998	-0.093437
0.018437	-0.087961
0.018876	-0.082482
0.021023	-0.077177
0.024574	-0.071936
0.028125	-0.066568
0.031676	-0.060389
0.035226	-0.054953
0.038777	-0.049690
0.042328	-0.044575
0.045879	-0.039392
0.049430	-0.032688
0.052981	-0.027212
0.056531	-0.021736
0.060082	-0.017433
0.063633	-0.010932
0.45812	-0.0052404
0.87375	-0.00088200
1.1112	0.0011983
1.5011	0.0056608
2.0084	0.011699
2.5668	0.017101
3.1132	0.021931
3.6185	0.028643
4.1950	0.033379
4.6293	0.038726
5.1717	0.044193
5.7209	0.050130
6.2950	0.055850
6.7894	0.060728
7.2354	0.065490
7.9144	0.071634
8.3619	0.077090
8.8877	0.083515
9.4532	0.089045
9.9352	0.094574
10.432	0.099801
10.998	0.10485
11.533	0.11029
12.083	0.11618
12.614	0.12139
13.137	0.12660
13.617	0.13293
14.090	0.13827
14.637	0.14365
15.125	0.14903
15.702	0.15409
16.207	0.15953
16.765	0.16510
17.266	0.17065
17.767	0.17620
18.234	0.18166
18.710	0.18709
19.319	0.19280
19.793	0.19838
20.268	0.20410
20.675	0.20969
21.250	0.21470
0.076294	
