Force (N)	Déformation (mm)
	
0.0044480	-0.52648
0.0089031	-0.51883
0.013358	-0.51113
0.017813	-0.50385
0.021088	-0.49629
0.023896	-0.48908
0.026705	-0.48064
0.029513	-0.47328
0.032322	-0.46566
0.035130	-0.45764
0.036487	-0.44973
0.037155	-0.44230
0.037823	-0.43463
0.038490	-0.42699
0.039158	-0.41960
0.039826	-0.41110
0.040493	-0.40356
0.0082551	-0.39573
0.024582	-0.38906
0.040910	-0.38056
0.049994	-0.37325
0.047787	-0.36578
0.045579	-0.35702
0.043371	-0.34932
0.041164	-0.34271
0.038956	-0.33443
0.036748	-0.32646
0.034541	-0.31913
0.032333	-0.31125
0.030125	-0.30342
0.027918	-0.29487
0.025710	-0.28797
0.023502	-0.28071
0.021295	-0.27277
0.019087	-0.26483
0.016879	-0.25713
0.014672	-0.24910
0.012464	-0.24174
0.010256	-0.23440
0.0080485	-0.22665
0.0066990	-0.21866
0.0078813	-0.21069
0.0090636	-0.20308
0.010246	-0.19575
0.011428	-0.18785
0.012610	-0.18030
0.013793	-0.17190
0.014975	-0.16472
0.016157	-0.15763
0.017340	-0.14972
0.018522	-0.14191
0.019704	-0.13329
0.020887	-0.12603
0.022069	-0.11856
0.023251	-0.11091
0.024433	-0.10251
0.025616	-0.095343
0.026798	-0.086925
0.027980	-0.079613
0.029163	-0.071956
0.030345	-0.063653
0.031527	-0.056756
0.032710	-0.049426
0.033892	-0.041574
0.035074	-0.033753
0.036256	-0.025974
0.037439	-0.018068
0.13442	-0.010270
0.75277	-0.0020945
1.0926	0.0012311
1.6134	0.0080599
2.2242	0.015643
2.8891	0.022528
3.4889	0.031088
4.1474	0.038476
4.7815	0.046207
5.4522	0.054447
6.0451	0.061607
6.6781	0.069370
7.3422	0.077415
7.9554	0.084931
8.5659	0.092334
9.2367	0.099927
9.7744	0.10770
10.390	0.11540
10.989	0.12299
11.533	0.13156
12.228	0.13950
12.777	0.14660
13.310	0.15452
13.785	0.16228
14.414	0.16997
14.957	0.17766
15.436	0.18455
15.976	0.19241
16.516	0.19997
17.131	0.20893
17.640	0.21637
7.0425	
