Force (N)	Déformation (mm)
	
0.00054727	-0.53403
0.0010954	-0.52605
0.0016435	-0.51837
0.0021917	-0.51138
0.0027398	-0.50326
0.0032879	-0.49536
0.0038361	-0.48756
0.0043842	-0.47949
0.0049324	-0.47166
0.0054805	-0.46401
0.0060286	-0.45672
0.0065768	-0.44915
0.0071249	-0.44130
0.0076730	-0.43346
0.0082212	-0.42531
0.0087693	-0.41761
0.0093174	-0.40992
0.0098656	-0.40239
0.010414	-0.39336
0.010962	-0.38541
0.011510	-0.37862
0.012058	-0.37048
0.012606	-0.36255
0.013154	-0.35520
0.013703	-0.34721
0.014251	-0.34009
0.014799	-0.33210
0.015347	-0.32418
0.015895	-0.31542
0.016443	-0.30811
0.016991	-0.30022
0.017539	-0.29314
0.018088	-0.28421
0.018636	-0.27646
0.020009	-0.26990
0.024654	-0.26149
0.029298	-0.25294
0.033943	-0.24564
0.038588	-0.23812
0.043233	-0.23048
0.047878	-0.22202
0.052522	-0.21536
-0.028256	-0.20736
-0.011826	-0.19939
0.0046037	-0.19056
0.012707	-0.18361
0.012709	-0.17562
0.012712	-0.16786
0.012715	-0.15983
0.012718	-0.15245
0.012720	-0.14409
0.012723	-0.13662
0.012726	-0.12889
0.012729	-0.12110
0.012731	-0.11306
0.012734	-0.10581
0.012737	-0.096872
0.012740	-0.089262
0.012742	-0.082046
0.012745	-0.074057
0.012748	-0.066536
0.012751	-0.058858
0.012753	-0.051658
0.012756	-0.042929
0.012759	-0.034965
0.012762	-0.027263
0.012764	-0.019301
0.16577	-0.011647
0.68013	-0.0045187
1.0705	0.00070223
1.3847	0.0057339
2.0376	0.013686
2.6101	0.021408
3.1551	0.028621
3.8086	0.038294
4.4023	0.045998
4.9624	0.052386
5.5650	0.060323
6.1552	0.068317
6.7664	0.076438
7.3234	0.084396
7.9973	0.091941
8.5769	0.099546
9.0962	0.10720
9.6886	0.11501
10.271	0.12338
10.839	0.13167
11.379	0.13923
11.985	0.14665
12.479	0.15471
12.977	0.16181
13.505	0.16990
14.019	0.17783
14.515	0.18560
15.011	0.19338
15.508	0.20116
15.993	0.20892
16.471	0.21652
6.4802	
