Force (N)	Déformation (mm)
	
0.038147	-0.23710
0.038147	-0.22969
0.038147	-0.22181
0.038147	-0.21439
0.038147	-0.20552
0.038147	-0.19756
0.038147	-0.18997
0.038147	-0.18148
0.038147	-0.17353
0.038147	-0.16584
0.038147	-0.15754
0.038147	-0.14989
0.038147	-0.14209
0.038147	-0.13415
0.038147	-0.12501
0.038147	-0.11744
0.038147	-0.11017
0.038147	-0.10190
0.038147	-0.093988
0.038147	-0.085969
0.038147	-0.077494
0.038147	-0.069656
0.038147	-0.061309
0.038147	-0.053588
0.038147	-0.044931
0.038147	-0.036765
0.038147	-0.029860
0.038147	-0.020674
0.065534	-0.012866
0.57001	-0.0050583
1.1316	-0.00019585
1.5940	0.0056345
2.2431	0.013919
3.0798	0.021920
3.8241	0.029776
4.6104	0.037656
5.4791	0.046274
6.1411	0.053720
6.9145	0.061422
7.6968	0.070508
8.3701	0.077646
9.2378	0.086711
9.9247	0.094116
10.722	0.10181
11.478	0.11001
12.297	0.11862
12.997	0.12641
13.640	0.13432
14.414	0.14228
15.087	0.15030
15.765	0.15783
16.534	0.16660
17.156	0.17439
17.740	0.18284
18.384	0.19092
19.090	0.19860
19.663	0.20612
20.207	0.21481
20.769	0.22229
21.295	0.23077
21.939	0.23877
22.532	0.24677
23.133	0.25493
23.745	0.26234
24.446	0.27002
25.115	0.27812
25.675	0.28623
26.275	0.29434
26.854	0.30291
27.470	0.31128
27.933	0.31903
28.582	0.32670
29.142	0.33433
29.628	0.34347
30.186	0.35145
30.906	0.35956
31.423	0.36711
31.956	0.37532
32.594	0.38420
33.184	0.39162
33.646	0.39911
34.145	0.40690
34.709	0.41557
35.217	0.42325
35.658	0.43085
36.235	0.43935
36.702	0.44736
37.174	0.45537
37.665	0.46317
38.070	0.47217
38.577	0.48024
39.159	0.48798
39.497	0.49559
39.918	0.50298
40.328	0.51110
40.796	0.51992
41.237	0.52773
41.673	0.53567
9.2187	
