Force (N)	Déformation (mm)
	
0.038147	-0.35899
0.038147	-0.35042
0.038147	-0.34216
0.038147	-0.33278
0.038147	-0.32393
0.038147	-0.31545
0.038147	-0.30698
0.038147	-0.29832
0.038147	-0.28933
0.038147	-0.28169
0.038147	-0.27220
0.038147	-0.26347
0.038147	-0.25482
0.038147	-0.24615
0.038147	-0.23740
0.038147	-0.22846
0.038147	-0.21937
0.038147	-0.21139
0.038147	-0.20255
0.038147	-0.19363
0.038147	-0.18436
0.038147	-0.17671
0.038147	-0.16755
0.038147	-0.15842
0.038147	-0.14991
0.038147	-0.14120
0.038147	-0.13253
0.038147	-0.12392
0.038147	-0.11489
0.038147	-0.10571
0.038147	-0.097215
0.038147	-0.088612
0.038147	-0.078992
0.038147	-0.070884
0.038147	-0.062511
0.038147	-0.053328
0.038147	-0.045013
0.038147	-0.035344
0.038147	-0.027179
0.053589	-0.018589
0.50992	-0.0096474
1.0067	-0.00093300
1.2558	0.0042119
1.8254	0.012046
2.4973	0.021737
3.0968	0.030203
3.6371	0.038125
4.3507	0.048153
4.9334	0.056256
5.4677	0.064622
6.0690	0.073593
6.6919	0.082202
7.2728	0.091299
7.8688	0.10027
8.4670	0.10823
8.9882	0.11773
9.6118	0.12693
10.049	0.13485
10.599	0.14306
11.120	0.15293
11.653	0.16109
12.247	0.17023
12.742	0.17878
13.240	0.18774
13.663	0.19656
14.211	0.20514
14.623	0.21379
14.721	0.22293
15.131	0.23141
15.609	0.23949
16.071	0.24940
16.523	0.25776
17.026	0.26591
17.463	0.27536
17.950	0.28387
18.453	0.29224
18.871	0.30075
19.503	0.30956
19.987	0.31837
20.434	0.32732
20.882	0.33627
21.280	0.34541
21.676	0.35391
22.154	0.36224
22.646	0.37145
23.044	0.38017
23.481	0.38894
23.922	0.39843
24.409	0.40593
24.831	0.41478
25.242	0.42475
25.590	0.43318
26.031	0.44197
26.434	0.45075
26.869	0.45954
27.210	0.46824
27.732	0.47684
28.123	0.48549
1.4184	
