Force (N)	Déformation (mm)
	
0.038147	-0.48258
0.038147	-0.47314
0.038147	-0.46303
0.038147	-0.45277
0.038147	-0.44302
0.038147	-0.43270
0.038147	-0.42270
0.038147	-0.41333
0.038147	-0.40386
0.038147	-0.39353
0.038147	-0.38359
0.038147	-0.37303
0.038147	-0.36317
0.038147	-0.35414
0.038147	-0.34291
0.038147	-0.33357
0.038147	-0.32264
0.038147	-0.31260
0.038147	-0.30294
0.038147	-0.29287
0.038147	-0.28306
0.038147	-0.27386
0.038147	-0.26272
0.038147	-0.25301
0.038147	-0.24245
0.038147	-0.23253
0.038147	-0.22310
0.038147	-0.21337
0.038147	-0.20261
0.038147	-0.19340
0.038147	-0.18229
0.038147	-0.17252
0.038147	-0.16314
0.038147	-0.15318
0.038147	-0.14275
0.038147	-0.13236
0.038147	-0.12242
0.038147	-0.11263
0.038147	-0.10265
0.038147	-0.092862
0.038147	-0.082231
0.038147	-0.072801
0.038147	-0.062690
0.038147	-0.052078
0.038147	-0.042452
0.038147	-0.033286
0.038869	-0.022333
0.31745	-0.013128
0.87798	-0.0025875
1.2273	0.0039724
1.8597	0.014027
2.5300	0.023693
3.1511	0.033081
3.7467	0.043001
4.4529	0.052974
4.9729	0.063090
5.5085	0.072987
6.1515	0.083042
6.7278	0.093287
7.3063	0.10334
8.0178	0.11366
8.5217	0.12317
9.1554	0.13423
9.7165	0.14426
10.223	0.15419
10.737	0.16415
11.262	0.17363
11.815	0.18378
12.358	0.19334
12.892	0.20321
13.431	0.21330
14.017	0.22390
14.618	0.23375
15.274	0.24347
15.925	0.25388
16.572	0.26399
17.134	0.27313
17.796	0.28414
18.434	0.29403
19.016	0.30345
19.607	0.31405
20.240	0.32403
20.843	0.33379
21.393	0.34375
22.083	0.35382
22.659	0.36446
23.239	0.37455
23.874	0.38464
24.415	0.39466
24.962	0.40468
25.527	0.41470
26.079	0.42350
26.649	0.43498
27.202	0.44441
27.729	0.45443
28.279	0.46455
28.709	0.47465
29.213	0.48475
0.18057	
