Force (N)	Déformation (mm)
	
0.038147	-0.25432
0.038147	-0.24787
0.038147	-0.24049
0.038147	-0.23363
0.038147	-0.22645
0.038147	-0.21920
0.038147	-0.21239
0.038147	-0.20589
0.038147	-0.19816
0.038147	-0.19100
0.038147	-0.18412
0.038147	-0.17835
0.038147	-0.16992
0.038147	-0.16313
0.038147	-0.15637
0.038147	-0.14985
0.038147	-0.14161
0.038147	-0.13524
0.038147	-0.12864
0.038147	-0.12159
0.038147	-0.11428
0.038147	-0.10729
0.038147	-0.099556
0.038147	-0.092339
0.038147	-0.084933
0.038147	-0.077856
0.038147	-0.071488
0.038147	-0.064218
0.038147	-0.057223
0.038147	-0.050229
0.038147	-0.043322
0.038147	-0.036100
0.038147	-0.028896
0.038147	-0.021792
0.038147	-0.015047
0.39111	-0.0073794
0.93627	-0.000046306
1.1066	0.0018409
1.7027	0.0084137
2.3701	0.015728
2.9586	0.022585
3.6734	0.030246
4.2432	0.036687
4.9390	0.043867
5.5189	0.051186
6.2016	0.057730
6.7871	0.065368
7.4979	0.072816
8.0995	0.079642
8.7895	0.086371
9.4058	0.092826
10.099	0.10096
10.707	0.10756
11.342	0.11459
11.945	0.12153
12.613	0.12930
13.190	0.13609
13.791	0.14311
14.347	0.15067
15.003	0.15718
15.561	0.16447
16.163	0.17087
16.775	0.17866
17.343	0.18520
17.865	0.19230
18.400	0.19931
18.942	0.20727
19.510	0.21364
19.994	0.22033
20.478	0.22721
20.994	0.23522
21.566	0.24190
22.174	0.24856
22.722	0.25568
23.236	0.26350
23.734	0.27046
24.250	0.27750
24.776	0.28465
25.367	0.29094
25.896	0.29822
26.374	0.30610
26.974	0.31306
27.348	0.31950
27.907	0.32751
28.372	0.33467
28.940	0.34178
29.461	0.34889
30.045	0.35600
30.608	0.36194
31.111	0.36897
31.605	0.37599
32.101	0.38302
32.596	0.39004
33.135	0.39759
33.582	0.40461
34.056	0.41162
34.530	0.41863
35.002	0.42565
0.16442	
