Force (N)	Déformation (mm)
	
0.0014044	-0.21926
0.0028110	-0.21149
0.0042176	-0.20369
0.0056242	-0.19652
0.0070309	-0.18795
0.0084375	-0.18019
0.0098441	-0.17261
0.011251	-0.16436
0.012657	-0.15667
0.014064	-0.14897
0.015471	-0.14231
0.016877	-0.13390
0.018284	-0.12589
0.019690	-0.11846
0.021097	-0.11001
0.022504	-0.10213
0.023910	-0.094401
0.025317	-0.086620
0.026723	-0.079208
0.028130	-0.070700
0.029537	-0.063293
0.030943	-0.055210
0.032350	-0.046808
0.033756	-0.039638
0.035163	-0.031621
0.036570	-0.024338
0.037976	-0.015440
0.32938	-0.0079634
1.0733	-0.00042074
1.3793	0.0039523
2.1109	0.011621
2.8539	0.019702
3.5664	0.027149
4.3418	0.035697
5.1059	0.042644
5.7943	0.050630
6.5768	0.058547
7.3413	0.066815
8.0901	0.074728
8.7681	0.082232
9.5247	0.090219
10.261	0.098122
11.004	0.10613
11.674	0.11383
12.360	0.12202
13.059	0.12973
13.778	0.13699
14.489	0.14553
15.098	0.15290
15.736	0.16105
16.352	0.16948
16.937	0.17660
17.595	0.18438
18.127	0.19259
18.718	0.19993
19.461	0.20748
19.969	0.21598
20.473	0.22355
21.118	0.23140
21.706	0.23974
22.277	0.24745
22.833	0.25534
23.428	0.26324
24.029	0.27114
24.589	0.27904
25.163	0.28697
25.741	0.29490
26.327	0.30283
26.892	0.31039
27.432	0.31829
27.862	0.32636
28.440	0.33353
28.888	0.34124
29.438	0.34895
29.999	0.35681
30.672	0.36468
31.186	0.37379
31.703	0.38111
32.243	0.38889
32.748	0.39677
33.253	0.40464
33.703	0.41202
34.278	0.41984
34.767	0.42787
35.109	0.43559
35.584	0.44332
36.079	0.45105
36.550	0.45906
36.990	0.46708
37.431	0.47492
37.937	0.48281
38.309	0.49104
38.728	0.49921
39.163	0.50738
39.493	0.51407
39.979	0.52229
40.330	0.53035
40.786	0.53773
0.22888	
