Force (N)	Déformation (mm)
	
0.00000	-0.25398
0.00000	-0.24579
0.00000	-0.23785
0.00000	-0.22990
0.00000	-0.22194
0.00000	-0.21344
0.00000	-0.20522
0.00000	-0.19727
0.00000	-0.18853
0.00000	-0.18079
0.00000	-0.17304
0.00000	-0.16402
0.00000	-0.15678
0.00000	-0.14815
0.00000	-0.13997
0.00000	-0.13147
0.00000	-0.12296
0.00000	-0.11510
0.00000	-0.10675
0.00000	-0.098513
0.0038963	-0.091189
0.0096654	-0.083047
0.015435	-0.074856
0.021204	-0.066665
0.026973	-0.058327
0.032742	-0.049981
0.038511	-0.041491
0.044280	-0.033625
0.050049	-0.024978
0.17237	-0.016496
0.60119	-0.0086993
0.99817	-0.00064607
1.1443	0.0031743
1.6584	0.011332
2.1065	0.018874
2.5775	0.027108
3.1180	0.035705
3.5578	0.044013
4.0719	0.052508
4.5859	0.060306
5.0298	0.068665
5.5169	0.076357
6.0370	0.084675
6.5442	0.092924
7.0331	0.10053
7.5458	0.10988
8.0022	0.11733
8.5626	0.12596
9.0504	0.13452
9.5382	0.14284
10.017	0.15104
10.495	0.15924
10.973	0.16670
11.443	0.17524
11.976	0.18365
12.449	0.19181
12.899	0.19974
13.292	0.20810
13.830	0.21692
14.314	0.22449
14.754	0.23298
15.218	0.24098
15.681	0.24904
16.096	0.25721
16.545	0.26539
16.994	0.27357
17.443	0.28174
17.930	0.28964
18.368	0.29779
18.813	0.30602
19.244	0.31426
19.672	0.32249
20.132	0.33073
20.526	0.33896
20.931	0.34719
21.353	0.35542
21.807	0.36365
22.207	0.37214
22.684	0.37976
23.023	0.38829
23.495	0.39593
23.852	0.40503
24.309	0.41309
24.677	0.42165
25.073	0.42996
25.466	0.43827
25.842	0.44546
26.196	0.45370
26.564	0.46195
26.933	0.47019
27.299	0.47843
27.654	0.48665
28.006	0.49488
28.354	0.50311
28.751	0.51118
29.048	0.51928
29.372	0.52761
29.704	0.53586
12.602	
