Force (N)	Déformation (mm)
	
0.0036535	-0.20859
0.0073129	-0.20100
0.010972	-0.19378
0.014632	-0.18705
0.018291	-0.17878
0.033274	-0.17151
0.051336	-0.16376
-0.032576	-0.15613
-0.018908	-0.14824
-0.0052402	-0.14136
0.0084276	-0.13222
0.020085	-0.12601
0.023494	-0.11775
0.026903	-0.11010
0.030312	-0.10309
0.033721	-0.095522
0.037130	-0.087353
0.040539	-0.079450
0.043947	-0.072429
0.047356	-0.064882
0.050765	-0.057522
0.054174	-0.049586
0.057583	-0.042869
0.060992	-0.034980
0.064401	-0.026786
0.19844	-0.019248
0.40605	-0.011735
0.77016	-0.0042230
1.1279	0.0011209
1.3799	0.0054676
1.9067	0.013693
2.4422	0.020867
2.9378	0.028474
3.5194	0.036105
4.0344	0.044121
4.6160	0.051401
5.1896	0.059260
5.6367	0.066169
6.2526	0.074397
6.7940	0.081958
7.3059	0.089159
7.8849	0.096947
8.4306	0.10459
8.9694	0.11218
9.5013	0.11977
10.066	0.12730
10.632	0.13481
11.175	0.14234
11.710	0.15008
12.208	0.15810
12.707	0.16550
13.147	0.17269
13.792	0.18034
14.328	0.18811
14.786	0.19651
15.365	0.20410
15.863	0.21168
16.334	0.21886
16.779	0.22650
17.324	0.23414
17.818	0.24089
18.364	0.24864
18.866	0.25627
19.368	0.26392
19.806	0.27210
20.336	0.27869
20.778	0.28718
21.219	0.29510
21.766	0.30270
22.217	0.30980
22.673	0.31735
23.063	0.32495
23.543	0.33291
24.029	0.34052
24.520	0.34762
24.952	0.35527
25.354	0.36292
25.707	0.37057
26.217	0.37817
26.642	0.38577
27.060	0.39336
27.454	0.40141
27.857	0.40930
28.265	0.41616
28.684	0.42386
29.107	0.43093
29.507	0.43864
29.888	0.44639
30.383	0.45414
30.765	0.46169
31.159	0.46911
31.527	0.47668
31.865	0.48431
32.169	0.49195
32.580	0.49955
32.952	0.50715
33.284	0.51490
33.683	0.52253
9.2637	
