Force (N)	Déformation (mm)
	
0.00000	-0.30349
0.00000	-0.29284
0.00000	-0.28406
0.00000	-0.27464
0.00000	-0.26446
0.00000	-0.25493
0.00000	-0.24535
0.00000	-0.23471
0.00000	-0.22558
0.00000	-0.21563
0.00000	-0.20603
0.00000	-0.19644
0.00000	-0.18655
0.00000	-0.17691
0.00000	-0.16741
0.00000	-0.15669
0.00000	-0.14742
0.00000	-0.13762
0.00000	-0.12825
0.00000	-0.11878
0.00000	-0.10888
0.00000	-0.098592
0.00000	-0.089664
0.00000	-0.079927
0.00000	-0.069678
0.00000	-0.059683
0.00000	-0.050628
0.00000	-0.040323
0.00000	-0.031074
0.00000	-0.020542
0.40590	-0.011534
0.94070	-0.0018730
1.1821	0.0027642
1.7554	0.012306
2.3515	0.022818
2.9426	0.032392
3.4723	0.041945
4.0271	0.051735
4.6576	0.060986
5.1918	0.071578
5.8247	0.080720
6.3718	0.089923
6.9635	0.099687
7.6228	0.10945
8.1818	0.11922
8.7475	0.12927
9.3037	0.13886
9.8544	0.14902
10.450	0.15789
10.984	0.16876
11.562	0.17790
12.123	0.18736
12.655	0.19737
13.251	0.20777
13.740	0.21750
14.317	0.22723
14.871	0.23696
15.369	0.24670
15.832	0.25619
16.437	0.26597
16.917	0.27550
17.513	0.28475
17.965	0.29500
18.562	0.30473
19.064	0.31402
19.517	0.32363
20.018	0.33332
20.534	0.34333
21.079	0.35317
21.588	0.36286
22.012	0.37212
22.477	0.38192
22.941	0.39167
23.404	0.40151
23.847	0.41106
24.351	0.42073
24.814	0.43040
25.246	0.44007
25.653	0.44974
26.103	0.46059
26.532	0.46938
26.905	0.47897
27.344	0.48946
27.710	0.49893
28.119	0.50837
28.528	0.51810
28.923	0.52784
29.306	0.53757
29.688	0.54730
30.071	0.55703
30.441	0.56676
30.808	0.57650
31.177	0.58623
31.583	0.59596
31.923	0.60569
32.262	0.61542
32.594	0.62516
32.926	0.63489
0.072998	
