Force (N)	Déformation (mm)
	
0.0024116	-0.40080
0.0048260	-0.38932
0.0072404	-0.37985
0.0096548	-0.36870
0.012069	-0.35871
0.014484	-0.34795
0.016898	-0.33746
0.028058	-0.32676
0.062052	-0.31635
0.059634	-0.30634
0.057216	-0.29590
0.054798	-0.28487
0.052379	-0.27495
0.049961	-0.26457
0.047543	-0.25379
0.045125	-0.24315
0.042707	-0.23271
0.040289	-0.22297
0.037871	-0.21186
0.035453	-0.20130
0.033034	-0.19058
0.030616	-0.18054
0.028198	-0.16965
0.025780	-0.15929
0.023362	-0.14851
0.020944	-0.13832
0.018526	-0.12848
0.016107	-0.11727
0.013689	-0.10695
0.011271	-0.096709
0.0093185	-0.085437
0.014684	-0.075304
0.020049	-0.065103
0.025414	-0.054901
0.030780	-0.044485
0.036145	-0.033415
0.050026	-0.022860
0.46781	-0.012368
0.95490	-0.0018758
1.2013	0.0029661
1.8424	0.013607
2.4349	0.024086
3.0361	0.034508
3.6384	0.044786
4.3219	0.055916
4.9267	0.065984
5.4921	0.076449
6.0539	0.086871
6.6679	0.097326
7.3146	0.10786
7.9167	0.11824
8.5010	0.12874
9.0848	0.13867
9.7386	0.14957
10.307	0.16004
10.893	0.17051
11.517	0.18112
12.103	0.19090
12.655	0.20177
13.234	0.21253
13.817	0.22290
14.341	0.23351
14.957	0.24375
15.502	0.25489
16.059	0.26575
16.588	0.27561
17.193	0.28613
17.710	0.29627
18.212	0.30653
18.870	0.31706
19.349	0.32857
19.859	0.33909
20.364	0.34961
20.894	0.36014
21.425	0.37066
21.866	0.38118
22.394	0.39132
22.843	0.40154
23.296	0.41206
23.809	0.42239
24.260	0.43264
24.705	0.44351
25.109	0.45408
25.537	0.46464
25.964	0.47521
26.467	0.48574
26.875	0.49575
27.311	0.50622
27.709	0.51670
28.088	0.52733
28.497	0.53804
28.898	0.54860
29.299	0.55916
29.715	0.56973
30.104	0.58030
30.487	0.58993
30.848	0.60044
31.209	0.61095
0.13576	
