Force (N)	Déformation (mm)
	-0.34003
0.00000	-0.33568
0.00000	-0.32534
0.00000	-0.31636
0.00000	-0.30719
0.00000	-0.29780
0.00000	-0.28729
0.00000	-0.27834
0.00000	-0.26845
0.00000	-0.25871
0.00000	-0.24894
0.00000	-0.23974
0.00000	-0.22944
0.00000	-0.22027
0.00000	-0.21026
0.00000	-0.20074
0.00000	-0.19130
0.00000	-0.18216
0.00000	-0.17279
0.00000	-0.16275
0.00000	-0.15301
0.00000	-0.14332
0.00000	-0.13396
0.00000	-0.12443
0.00000	-0.11462
0.00000	-0.10465
0.00000	-0.095515
0.00000	-0.085837
0.00000	-0.076447
0.00000	-0.066770
0.00000	-0.056586
0.00000	-0.046333
0.00000	-0.037695
0.025155	-0.027870
0.091853	-0.018672
0.52894	-0.0095179
1.0899	0.00038767
1.2922	0.0047556
1.8771	0.014112
2.4347	0.024919
3.0581	0.034177
3.5358	0.043796
4.1193	0.053414
4.6667	0.063033
5.2472	0.072354
5.7729	0.081470
6.3814	0.091188
6.9156	0.10103
7.3885	0.11080
7.9343	0.12052
8.5885	0.12977
9.0953	0.13985
9.6307	0.14896
10.154	0.15832
10.640	0.16780
11.176	0.17713
11.752	0.18791
12.285	0.19754
12.782	0.20703
13.295	0.21590
13.813	0.22586
14.325	0.23540
14.818	0.24586
15.333	0.25473
15.807	0.26438
16.264	0.27383
16.796	0.28306
17.314	0.29347
17.708	0.30308
18.244	0.31234
18.711	0.32197
19.185	0.33160
19.655	0.34123
20.122	0.35086
20.626	0.36140
21.060	0.37050
21.483	0.37935
21.914	0.38885
22.341	0.39864
22.765	0.40828
23.189	0.41789
23.620	0.42750
24.054	0.43710
24.426	0.44671
24.895	0.45688
25.293	0.46657
25.690	0.47587
26.080	0.48524
26.379	0.49572
26.740	0.50541
27.101	0.51419
27.462	0.52354
27.826	0.53321
28.190	0.54277
28.582	0.55234
28.922	0.56195
29.262	0.57159
29.596	0.58123
29.893	0.59087
5.1134	
