Force (N)	Déformation (mm)
	
0.00000	-0.082696
0.00000	-0.076476
0.00000	-0.068844
0.00000	-0.062334
0.00000	-0.055529
0.00000	-0.049017
0.00000	-0.041695
0.00000	-0.034602
0.00000	-0.027906
0.00000	-0.020412
0.10558	-0.013347
0.61192	-0.0064806
1.0604	-0.00053705
1.1469	0.0018804
1.7715	0.0093356
2.2011	0.016240
2.7004	0.023114
3.1982	0.029844
3.7364	0.037275
4.1315	0.044298
4.5823	0.050919
5.0743	0.058602
5.5910	0.064917
6.1292	0.072391
6.5889	0.078961
7.0878	0.085879
7.5838	0.092856
8.0781	0.099832
8.6077	0.10655
9.0565	0.11352
9.5864	0.12122
10.124	0.12757
10.512	0.13411
11.053	0.14173
11.476	0.14822
11.962	0.15561
12.487	0.16293
12.932	0.16990
13.428	0.17644
13.855	0.18410
14.382	0.19067
14.824	0.19748
15.313	0.20444
15.773	0.21166
16.178	0.21816
16.614	0.22566
17.079	0.23275
17.503	0.23961
17.950	0.24638
18.338	0.25389
18.868	0.26071
19.281	0.26777
19.689	0.27547
20.184	0.28246
20.548	0.28916
20.942	0.29600
21.399	0.30325
21.839	0.31029
22.251	0.31731
22.641	0.32357
23.021	0.33089
23.413	0.33778
23.814	0.34458
24.166	0.35134
24.504	0.35833
24.885	0.36576
25.333	0.37276
25.665	0.37956
26.003	0.38647
26.352	0.39364
26.781	0.40038
27.083	0.40749
27.424	0.41452
27.710	0.42141
28.113	0.42888
28.415	0.43554
28.757	0.44257
29.116	0.44959
29.483	0.45662
29.726	0.46397
30.098	0.47040
30.455	0.47740
30.698	0.48439
31.011	0.49138
31.289	0.49837
31.623	0.50536
31.801	0.51184
32.114	0.51913
32.500	0.52628
32.774	0.53338
33.023	0.53994
33.377	0.54709
33.588	0.55413
33.837	0.56069
34.129	0.56824
34.357	0.57515
34.601	0.58217
34.849	0.58918
0.092851	
