Force (N)	Déformation (mm)
	
0.00000	-0.22893
0.00000	-0.22044
0.00000	-0.21224
0.00000	-0.20460
0.00000	-0.19717
0.00000	-0.18879
0.00000	-0.17968
0.00000	-0.17169
0.00000	-0.16274
0.00000	-0.15536
0.00000	-0.14781
0.00000	-0.13864
0.00000	-0.13055
0.00000	-0.12250
0.00000	-0.11436
0.00000	-0.10648
0.00000	-0.096964
0.00000	-0.089711
0.00000	-0.082003
0.00000	-0.073444
0.00000	-0.066058
0.00000	-0.056880
0.00000	-0.049428
0.00000	-0.040873
0.017782	-0.032189
0.052022	-0.024448
0.12339	-0.016333
0.59350	-0.0082177
1.1095	-0.0000065372
1.2642	0.0042793
1.8053	0.012469
2.3007	0.020658
2.9044	0.028223
3.4415	0.036892
3.9190	0.044739
4.4479	0.053232
5.0005	0.061142
5.4753	0.069608
6.0243	0.077726
6.5317	0.086428
7.0634	0.094213
7.6599	0.10223
8.1069	0.11032
8.6727	0.11840
9.1853	0.12661
9.6403	0.13452
10.158	0.14280
10.653	0.15101
11.148	0.15932
11.670	0.16761
12.157	0.17590
12.662	0.18423
13.099	0.19298
13.573	0.20095
14.118	0.20937
14.615	0.21748
15.034	0.22547
15.519	0.23407
15.938	0.24148
16.431	0.25026
16.880	0.25802
17.381	0.26597
17.818	0.27479
18.245	0.28268
18.667	0.29063
19.128	0.29881
19.562	0.30690
19.997	0.31585
20.408	0.32384
20.797	0.33201
21.211	0.34052
21.673	0.34871
22.106	0.35609
22.485	0.36513
22.868	0.37347
23.193	0.38125
23.666	0.38935
24.042	0.39744
24.378	0.40581
24.742	0.41415
25.131	0.42229
25.521	0.43042
25.888	0.43885
26.218	0.44703
26.570	0.45521
26.879	0.46339
27.248	0.47157
27.625	0.47970
27.915	0.48797
28.257	0.49643
28.587	0.50463
28.849	0.51279
29.240	0.52095
29.531	0.52910
29.814	0.53726
30.165	0.54542
30.522	0.55375
30.857	0.56214
	0.56908
