Force (N)	Déformation (mm)
	
0.00000	-0.15912
0.00000	-0.14996
0.00000	-0.14175
0.00000	-0.13306
0.0017599	-0.12418
0.0059702	-0.11563
0.010181	-0.10653
0.014391	-0.097734
0.018601	-0.088853
0.022812	-0.080186
0.027022	-0.070728
0.031232	-0.062352
0.035442	-0.053369
0.039653	-0.044015
0.043863	-0.035683
0.048073	-0.027132
0.10162	-0.018085
0.50867	-0.0091631
1.0151	-0.00033945
1.1480	0.0036719
1.6624	0.012173
2.1758	0.021246
2.6580	0.029623
3.1210	0.038699
3.5243	0.047391
4.0408	0.056704
4.5707	0.065168
5.1198	0.074887
5.5828	0.083674
6.0813	0.092297
6.5879	0.10094
7.0473	0.10938
7.6314	0.11837
8.0757	0.12728
8.5761	0.13601
9.0346	0.14553
9.5917	0.15410
10.082	0.16277
10.574	0.17138
11.068	0.18067
11.559	0.18948
12.111	0.19779
12.559	0.20720
13.035	0.21562
13.531	0.22475
13.994	0.23370
14.486	0.24264
14.965	0.25156
15.445	0.25963
15.930	0.26890
16.396	0.27790
16.864	0.28670
17.307	0.29541
17.735	0.30543
18.133	0.31294
18.733	0.32231
19.043	0.33079
19.471	0.33966
19.953	0.34810
20.369	0.35751
20.806	0.36627
21.200	0.37503
21.559	0.38315
21.993	0.39283
22.335	0.40185
22.726	0.41071
23.091	0.41918
23.544	0.42811
23.901	0.43652
24.319	0.44565
24.652	0.45521
25.051	0.46381
25.440	0.47241
25.772	0.48107
26.112	0.48964
26.489	0.49844
26.759	0.50724
27.144	0.51605
27.495	0.52485
27.828	0.53365
28.140	0.54246
28.416	0.55126
28.758	0.56090
29.086	0.56960
29.342	0.57846
29.623	0.58731
29.939	0.59616
30.270	0.60502
30.576	0.61373
30.869	0.62286
31.102	0.63126
31.411	0.64015
31.664	0.64902
31.908	0.65786
32.152	0.66670
32.362	0.67541
32.606	0.68411
32.884	0.69283
0.098450	
