Force (N)	Déformation (mm)
	
0.00000	-0.24390
0.00000	-0.23542
0.00000	-0.22745
0.00000	-0.21887
0.00000	-0.21061
0.00000	-0.20194
0.00000	-0.19334
0.00000	-0.18488
0.00000	-0.17642
0.00000	-0.16824
0.00000	-0.15958
0.00000	-0.15049
0.00000	-0.14176
0.00000	-0.13407
0.00000	-0.12439
0.00000	-0.11631
0.00000	-0.10805
0.00000	-0.099769
0.00000	-0.090777
0.00000	-0.081909
0.00000	-0.073357
0.00000	-0.064880
0.00000	-0.056972
0.00000	-0.048179
0.00000	-0.040357
0.00000	-0.031174
0.00000	-0.022675
0.22745	-0.014448
0.78217	-0.0053995
1.1419	0.00028760
1.4008	0.0065964
1.9508	0.015367
2.5618	0.024048
3.0961	0.032286
3.5806	0.041000
4.2053	0.049693
4.7663	0.057428
5.3175	0.065994
5.8127	0.074873
6.3685	0.083935
6.9268	0.092417
7.5075	0.10062
8.0940	0.10939
8.6536	0.11733
9.1104	0.12604
9.6865	0.13442
10.230	0.14348
10.773	0.15216
11.268	0.16080
11.904	0.16927
12.357	0.17776
12.907	0.18645
13.418	0.19506
13.926	0.20328
14.498	0.21238
14.952	0.22082
15.418	0.22929
15.961	0.23777
16.485	0.24595
16.994	0.25443
17.422	0.26295
17.891	0.27146
18.320	0.28087
18.884	0.28913
19.263	0.29673
19.766	0.30658
20.227	0.31385
20.738	0.32278
21.200	0.33155
21.619	0.33972
21.929	0.34876
22.471	0.35701
22.907	0.36554
23.314	0.37452
23.667	0.38315
24.155	0.39128
24.588	0.39976
25.006	0.40854
25.385	0.41724
25.725	0.42586
26.157	0.43395
26.515	0.44233
26.893	0.45085
27.198	0.45937
27.602	0.46789
27.965	0.47641
28.324	0.48492
28.674	0.49344
29.042	0.50196
29.405	0.51174
29.751	0.52027
30.065	0.52880
30.347	0.53734
30.776	0.54587
31.039	0.55405
31.345	0.56265
31.652	0.57124
31.933	0.57984
12.751	
