Force (N)	Déformation (mm)
	
0.00074159	-0.27884
0.0014841	-0.26905
0.0022266	-0.26009
0.0029691	-0.25045
0.0037117	-0.24089
0.0044542	-0.23060
0.0051967	-0.22140
0.0059392	-0.21125
0.0066817	-0.20114
0.0074243	-0.19107
0.0081668	-0.18197
0.0089093	-0.17203
0.0096518	-0.16251
0.010394	-0.15290
0.011137	-0.14261
0.011879	-0.13299
0.012622	-0.12361
0.013364	-0.11375
0.014107	-0.10389
0.014849	-0.093485
0.015592	-0.083568
0.016335	-0.074488
0.017077	-0.064773
0.017820	-0.055057
0.018562	-0.044753
0.030807	-0.035408
0.068507	-0.025620
0.40009	-0.015169
0.76609	-0.0062122
1.1003	0.0013836
1.3742	0.0089657
1.8333	0.018666
2.1786	0.029212
2.5669	0.038142
2.9578	0.047461
3.3517	0.058219
3.7606	0.068035
4.2067	0.077851
4.5944	0.087667
4.9818	0.096528
5.3692	0.10631
5.6862	0.11609
6.0924	0.12587
6.5253	0.13565
6.8560	0.14543
7.2769	0.15533
7.6701	0.16535
8.0502	0.17522
8.4728	0.18506
8.7631	0.19478
9.1358	0.20416
9.5118	0.21357
9.8982	0.22339
10.299	0.23382
10.646	0.24354
11.050	0.25279
11.370	0.26313
11.810	0.27254
12.137	0.28219
12.498	0.29212
12.856	0.30176
13.185	0.31092
13.505	0.32074
13.829	0.33154
14.128	0.34138
14.542	0.35122
14.881	0.36021
15.213	0.36978
15.553	0.38032
15.871	0.38970
16.158	0.40009
16.483	0.40989
16.832	0.41957
17.170	0.42919
17.429	0.43883
17.738	0.44826
18.047	0.45797
18.357	0.46760
18.665	0.47704
18.972	0.48709
19.278	0.49693
19.584	0.50678
19.817	0.51671
20.199	0.52655
20.483	0.53648
20.681	0.54559
21.002	0.55491
21.282	0.56545
21.549	0.57522
21.806	0.58499
22.053	0.59476
22.303	0.60453
22.553	0.61432
22.803	0.62414
23.054	0.63396
23.304	0.64377
23.553	0.65359
23.803	0.66361
0.086048	
