Force (N)	Déformation (mm)
	
-4.0796	-0.41501
-4.0776	-0.41238
-4.0755	-0.40922
-4.0734	-0.40408
-4.0713	-0.39957
-4.0692	-0.39552
-4.0671	-0.39138
-4.0650	-0.38702
-4.0629	-0.38364
-4.0615	-0.37945
-4.0602	-0.37409
-4.0589	-0.37036
-4.0576	-0.36622
-4.0563	-0.36161
-4.0550	-0.35733
-4.0537	-0.35375
-4.0524	-0.34937
-4.0511	-0.34495
-4.0498	-0.34099
-4.0485	-0.33712
-4.0472	-0.33239
-4.0459	-0.32854
-4.0446	-0.32341
-4.0433	-0.31917
-4.0420	-0.31493
-4.0407	-0.31069
-4.0394	-0.30645
-4.0381	-0.30222
-4.0368	-0.29798
-4.0354	-0.29374
-4.0804	-0.28960
-4.0805	-0.28562
-4.0805	-0.28145
-4.0806	-0.27729
-4.0807	-0.27313
-4.0808	-0.26896
-4.0809	-0.26462
-4.0810	-0.26009
-4.0811	-0.25620
-4.0812	-0.25163
-4.0813	-0.24737
-4.0814	-0.24311
-4.0814	-0.23885
-4.0815	-0.23402
-4.0816	-0.22975
-4.0817	-0.22548
-4.0818	-0.22120
-4.0819	-0.21693
-4.0820	-0.21218
-4.0814	-0.20873
-4.0804	-0.20435
-4.0794	-0.20003
-4.0784	-0.19575
-4.0774	-0.19147
-4.0764	-0.18719
-4.0754	-0.18264
-4.0744	-0.17912
-4.0734	-0.17431
-4.0724	-0.17012
-4.0714	-0.16615
-4.0704	-0.16175
-4.0694	-0.15735
-4.0684	-0.15297
-4.0674	-0.14870
-4.0664	-0.14442
-4.0654	-0.14015
-4.0644	-0.13587
-4.0634	-0.13163
-4.0624	-0.12786
-4.0614	-0.12371
-4.0604	-0.11945
-4.0594	-0.11519
-4.0584	-0.11093
-4.0574	-0.10668
-4.0564	-0.10244
-3.9229	-0.098200
-3.7745	-0.093962
-3.6235	-0.089723
-3.4357	-0.085484
-3.2360	-0.081245
-3.0272	-0.077006
-2.7371	-0.072767
-2.5337	-0.068108
-2.3302	-0.063251
-2.1145	-0.059024
-1.8973	-0.054798
-1.6855	-0.050572
-1.4833	-0.046345
-1.2575	-0.042596
-1.0268	-0.037990
-0.77423	-0.034217
-0.54144	-0.030362
-0.30866	-0.026057
-0.075883	-0.021645
0.15535	-0.017210
0.37262	-0.012234
0.58474	-0.0081384
0.79685	-0.0038986
	0.00034130
