Force (N)	Déformation (mm)
	
0.038147	-0.43182
0.038147	-0.41982
0.038147	-0.40778
0.038147	-0.39518
0.038147	-0.38391
0.038147	-0.37099
0.038147	-0.35944
0.038147	-0.34765
0.038147	-0.33568
0.038147	-0.32417
0.038147	-0.31118
0.038147	-0.29947
0.038147	-0.28715
0.038147	-0.27506
0.038147	-0.26309
0.038147	-0.25169
0.038147	-0.23963
0.038147	-0.22756
0.038147	-0.21507
0.038147	-0.20302
0.038147	-0.19133
0.038147	-0.17910
0.038147	-0.16693
0.038147	-0.15523
0.038147	-0.14337
0.038147	-0.13111
0.038147	-0.11888
0.038147	-0.10722
0.038147	-0.095652
0.038147	-0.082780
0.038147	-0.070777
0.038147	-0.059186
0.038147	-0.047417
0.038147	-0.034420
0.33045	-0.022247
0.68630	-0.010645
1.0431	0.00064935
1.2907	0.0089103
1.7011	0.019930
2.1984	0.031965
2.5678	0.044272
3.0284	0.056394
3.4846	0.067874
3.9407	0.079752
4.3969	0.092225
4.8558	0.10451
5.3523	0.11655
5.7698	0.12866
6.1666	0.14009
6.6245	0.15303
7.0938	0.16366
7.5188	0.17674
7.9432	0.18861
8.4257	0.20020
8.8571	0.21280
9.2650	0.22401
9.7734	0.23619
10.181	0.24813
10.613	0.26011
11.045	0.27209
11.472	0.28470
11.856	0.29662
12.275	0.30839
12.685	0.32008
13.096	0.33207
13.516	0.34477
13.876	0.35649
14.305	0.36845
14.644	0.38053
15.049	0.39320
15.440	0.40459
15.810	0.41664
16.163	0.42869
16.505	0.44074
16.867	0.45280
17.228	0.46486
17.591	0.47692
17.944	0.48898
18.275	0.50104
18.624	0.51311
19.002	0.52477
19.347	0.53641
19.684	0.54906
19.962	0.56065
20.285	0.57255
20.580	0.58445
20.868	0.59636
21.188	0.60845
21.496	0.62059
21.804	0.63272
22.116	0.64479
22.396	0.65684
22.674	0.66888
22.951	0.68155
23.228	0.69361
23.467	0.70563
23.725	0.71754
23.975	0.72945
0.092578	
