Force (N)	Déformation (mm)
	
0.010524	-0.41917
0.019794	-0.40756
0.023619	-0.39593
0.027443	-0.38427
0.031268	-0.37262
0.035092	-0.36096
0.038917	-0.34957
0.042741	-0.33808
0.046566	-0.32614
0.050390	-0.31459
0.054215	-0.30295
0.058040	-0.29189
0.061864	-0.28038
0.063578	-0.26887
0.063578	-0.25720
0.063578	-0.24550
0.063578	-0.23427
0.063578	-0.22236
0.063578	-0.21074
0.063578	-0.19913
0.063578	-0.18722
0.063578	-0.17544
0.063578	-0.16413
0.063578	-0.15258
0.063578	-0.14052
0.063578	-0.12930
0.063578	-0.11766
0.063578	-0.10488
0.063578	-0.094484
0.063578	-0.083363
0.063578	-0.072010
0.063578	-0.060432
0.063578	-0.048853
0.063578	-0.037275
0.096860	-0.025462
0.50076	-0.013080
0.91121	-0.0016654
1.2485	0.0053346
1.7278	0.016745
2.2109	0.028493
2.6596	0.040565
3.1632	0.051704
3.6368	0.063373
4.1993	0.074695
4.6650	0.086305
5.1435	0.097826
5.6651	0.10962
6.1770	0.12195
6.6792	0.13354
7.1689	0.14513
7.6713	0.15671
8.1532	0.16822
8.6350	0.17972
9.1436	0.19079
9.6273	0.20234
10.111	0.21393
10.552	0.22609
11.017	0.23696
11.506	0.24869
11.956	0.26036
12.432	0.27199
12.934	0.28340
13.370	0.29454
13.793	0.30631
14.248	0.31797
14.696	0.32964
15.122	0.34130
15.547	0.35300
15.989	0.36470
16.427	0.37629
16.834	0.38785
17.262	0.39958
17.722	0.41057
18.130	0.42298
18.523	0.43435
18.933	0.44588
19.343	0.45742
19.753	0.46903
20.155	0.48036
20.544	0.49180
20.933	0.50337
21.339	0.51472
21.724	0.52726
22.108	0.53847
22.419	0.54937
22.758	0.56170
23.070	0.57327
23.414	0.58483
23.759	0.59677
24.105	0.60838
24.450	0.61992
24.865	0.63071
25.190	0.64224
25.514	0.65378
25.755	0.66531
26.091	0.67800
26.437	0.68955
26.749	0.70120
11.501	
