Force (N)	Déformation (mm)
	
0.00000	-0.66262
0.00000	-0.65185
0.00000	-0.64080
0.00000	-0.63105
0.00000	-0.61938
0.00000	-0.60890
0.00000	-0.59840
0.00000	-0.58703
0.00000	-0.57630
0.00000	-0.56499
0.00000	-0.55455
0.00000	-0.54373
0.00000	-0.53265
0.00000	-0.52218
0.00000	-0.51069
0.00000	-0.50004
0.00000	-0.48929
0.00000	-0.47814
0.00000	-0.46836
0.00000	-0.45698
0.00000	-0.44567
0.00000	-0.43518
0.00000	-0.42434
0.00000	-0.41311
0.00000	-0.40307
0.00000	-0.39134
0.00000	-0.38057
0.00000	-0.36926
0.00000	-0.35941
0.00000	-0.34764
0.00000	-0.33717
0.00000	-0.32585
0.00000	-0.31521
0.00000	-0.30512
0.00000	-0.29329
0.00000	-0.28293
0.00000	-0.27154
0.00000	-0.26118
0.00000	-0.25038
0.00000	-0.23952
0.00000	-0.22832
0.00000	-0.21757
0.00000	-0.20613
0.00000	-0.19526
0.00000	-0.18363
0.00000	-0.17432
0.00000	-0.16277
0.00000	-0.15220
0.00000	-0.14126
0.00000	-0.13036
0.00000	-0.11972
0.00000	-0.10850
0.00000	-0.097403
0.00000	-0.087568
0.00000	-0.075964
0.00000	-0.065741
0.00000	-0.054048
0.00000	-0.043792
0.00000	-0.032466
0.00000	-0.021441
0.39641	-0.011293
1.0137	-0.00025778
1.4668	0.0074132
2.0872	0.017734
2.7906	0.029148
3.3919	0.039867
4.0068	0.051392
4.6853	0.062290
5.2160	0.071819
5.8389	0.082880
6.4950	0.093800
7.0805	0.10470
7.7641	0.11572
8.3754	0.12678
8.9337	0.13770
9.5739	0.14796
10.214	0.15969
10.718	0.17039
11.303	0.18091
11.859	0.19112
12.457	0.20264
12.977	0.21364
13.484	0.22453
14.058	0.23470
14.614	0.24568
15.143	0.25643
15.671	0.26725
16.200	0.27915
16.755	0.29004
17.298	0.30025
17.786	0.31097
18.311	0.32185
18.868	0.33347
19.371	0.34427
19.913	0.35542
20.420	0.36594
20.870	0.37704
21.288	0.38776
0.10872	
