Force (N)	Déformation (mm)
	
-0.0016490	-0.55027
-0.0032998	-0.53968
-0.0049507	-0.52919
-0.0066016	-0.51903
-0.0082524	-0.50803
-0.0099033	-0.49758
-0.011554	-0.48751
-0.013205	-0.47700
-0.014856	-0.46661
-0.016507	-0.45511
-0.018158	-0.44433
-0.019808	-0.43454
-0.021459	-0.42389
-0.023110	-0.41317
-0.024761	-0.40238
-0.026412	-0.39135
-0.028063	-0.38152
-0.029714	-0.37123
-0.031365	-0.35997
-0.033015	-0.34952
-0.034666	-0.33914
-0.036317	-0.32837
-0.037968	-0.31806
-0.038184	-0.30686
-0.037255	-0.29687
-0.036326	-0.28639
-0.035397	-0.27576
-0.034467	-0.26489
-0.033538	-0.25364
-0.032609	-0.24318
-0.031680	-0.23249
-0.030751	-0.22204
-0.029821	-0.21130
-0.028892	-0.20066
-0.027963	-0.19110
-0.027034	-0.17957
-0.026105	-0.16985
-0.025176	-0.15839
-0.024246	-0.14797
-0.023317	-0.13784
-0.022388	-0.12718
-0.021459	-0.11652
-0.020530	-0.10453
-0.019600	-0.094346
-0.018671	-0.084534
-0.017742	-0.073658
-0.016813	-0.063127
-0.015884	-0.052982
-0.014955	-0.042263
-0.014025	-0.031595
-0.013096	-0.020871
0.30699	-0.010596
0.93435	-0.00096650
1.3594	0.0060124
2.1182	0.016727
2.8493	0.026764
3.5608	0.037264
4.2965	0.048236
5.0600	0.058694
5.7736	0.069718
6.5254	0.079598
7.4214	0.090974
8.2173	0.10111
8.8789	0.11254
9.6105	0.12275
10.384	0.13237
11.086	0.14435
11.758	0.15391
12.503	0.16504
13.125	0.17492
13.791	0.18598
14.537	0.19644
15.270	0.20662
15.935	0.21761
16.642	0.22789
17.331	0.23909
18.019	0.24923
18.673	0.25945
19.382	0.27072
20.048	0.28205
20.717	0.29164
21.405	0.30283
22.061	0.31318
22.679	0.32446
23.358	0.33399
23.960	0.34500
24.565	0.35551
25.227	0.36566
25.840	0.37634
26.409	0.38710
26.975	0.39804
27.591	0.40852
28.266	0.41882
28.749	0.42926
29.328	0.43981
29.968	0.45110
30.595	0.46194
31.188	0.47221
0.065948	
