Force (N)	Déformation (mm)
	
0.00000	-0.49367
0.00000	-0.48569
0.00000	-0.47697
0.00000	-0.46867
0.00000	-0.46056
0.00000	-0.45275
0.00000	-0.44364
0.00000	-0.43663
0.00000	-0.42853
0.00000	-0.42001
0.00000	-0.41125
0.00000	-0.40418
0.00000	-0.39500
0.00000	-0.38697
0.00000	-0.37911
0.00000	-0.37020
0.00000	-0.36155
0.00000	-0.35395
0.00000	-0.34509
0.00000	-0.33633
0.00000	-0.32841
0.00000	-0.32166
0.00000	-0.31262
0.00000	-0.30442
0.00000	-0.29704
0.00000	-0.28817
0.00000	-0.28040
0.00000	-0.27219
0.00000	-0.26303
0.00000	-0.25506
0.00000	-0.24704
0.00000	-0.23937
0.00000	-0.23053
0.00000	-0.22231
0.00000	-0.21437
0.00000	-0.20615
0.00000	-0.19751
0.00000	-0.18944
0.00000	-0.18116
0.00000	-0.17276
0.00000	-0.16472
0.00000	-0.15615
0.00000	-0.14739
0.00000	-0.13935
0.00000	-0.13216
0.00000	-0.12321
0.00000	-0.11489
0.00000	-0.10723
0.00000	-0.098024
0.00000	-0.090038
0.00000	-0.082142
0.00000	-0.073286
0.00000	-0.065664
0.00000	-0.057169
0.00000	-0.048452
0.00000	-0.040349
0.00000	-0.032460
0.00000	-0.024715
0.045672	-0.015745
0.52946	-0.0072207
0.99962	0.00014635
1.3085	0.0042132
1.8711	0.012459
2.4247	0.020705
3.0018	0.028248
3.5595	0.036826
4.1386	0.045835
4.6671	0.052576
5.2277	0.061776
5.7826	0.069705
6.3769	0.077842
6.9763	0.086051
7.5248	0.094448
8.1004	0.10260
8.5710	0.11128
9.1498	0.11886
9.6581	0.12725
10.225	0.13546
10.852	0.14419
11.342	0.15214
11.946	0.16022
12.538	0.16859
13.082	0.17697
13.626	0.18515
14.180	0.19340
14.731	0.20155
15.298	0.21063
15.786	0.21786
16.441	0.22608
16.974	0.23495
17.428	0.24267
17.971	0.25089
18.578	0.25984
19.118	0.26765
19.600	0.27559
20.218	0.28374
20.684	0.29244
21.176	0.30013
1.7544	
