Force (N)	Déformation (mm)
	
0.00000	-0.42947
0.00000	-0.42044
0.00000	-0.41091
0.00000	-0.40175
0.00000	-0.39340
0.00000	-0.38341
0.00000	-0.37438
0.00000	-0.36537
0.00000	-0.35645
0.00000	-0.34654
0.00000	-0.33753
0.00000	-0.32775
0.00000	-0.31888
0.00000	-0.30968
0.00000	-0.30063
0.00000	-0.29119
0.00000	-0.28116
0.00000	-0.27210
0.00000	-0.26333
0.00000	-0.25408
0.00000	-0.24504
0.00000	-0.23529
0.00000	-0.22624
0.00000	-0.21707
0.00000	-0.20758
0.00000	-0.19784
0.00000	-0.18959
0.00000	-0.18036
0.00000	-0.17035
0.00000	-0.16080
0.00000	-0.15239
0.00000	-0.14251
0.00000	-0.13317
0.00000	-0.12453
0.00000	-0.11436
0.00000	-0.10532
0.00000	-0.095985
0.00000	-0.086713
0.00000	-0.077638
0.00000	-0.068725
0.00000	-0.058811
0.00000	-0.049174
0.00000	-0.041135
0.00000	-0.031218
0.00000	-0.021944
0.28123	-0.012716
0.78601	-0.0036060
1.1564	0.0023316
1.7146	0.011279
2.4266	0.020437
3.0692	0.030056
3.6540	0.039383
4.2935	0.048579
4.9627	0.057560
5.6034	0.066753
6.2355	0.076794
6.9100	0.085522
7.5569	0.094647
8.2074	0.10442
8.8935	0.11301
9.5285	0.12277
10.206	0.13144
10.821	0.14144
11.549	0.15033
12.101	0.15877
12.797	0.16878
13.409	0.17805
14.078	0.18736
14.729	0.19618
15.376	0.20592
16.075	0.21539
16.783	0.22367
17.371	0.23368
18.044	0.24391
18.654	0.25185
19.275	0.26181
19.897	0.27109
20.534	0.27956
21.145	0.28891
21.791	0.29840
22.340	0.30844
23.007	0.31734
23.565	0.32709
24.117	0.33560
24.746	0.34522
25.407	0.35437
25.963	0.36344
26.532	0.37262
27.008	0.38176
27.729	0.39226
28.187	0.40065
28.690	0.41041
29.307	0.41994
29.739	0.42834
30.342	0.43785
30.861	0.44712
31.386	0.45600
31.885	0.46565
6.7099	
