Force (N)	Déformation (mm)
	
-0.031349	-0.53787
-0.024544	-0.52658
-0.017738	-0.51519
-0.010933	-0.50524
-0.0041272	-0.49323
0.0026782	-0.48239
0.0081556	-0.47040
0.0082681	-0.45967
0.0083805	-0.44914
0.0084930	-0.43777
0.0086055	-0.42669
0.0087179	-0.41495
0.0088304	-0.40400
0.0089429	-0.39284
0.0090553	-0.38128
0.0091678	-0.37082
0.0092803	-0.35877
0.0093927	-0.34790
0.0095052	-0.33713
0.0096177	-0.32540
0.0097301	-0.31399
0.0098426	-0.30330
0.0099551	-0.29185
0.010068	-0.28077
0.010180	-0.26921
0.010292	-0.25851
0.010405	-0.24705
0.010517	-0.23594
0.010630	-0.22416
0.010742	-0.21312
0.010855	-0.20179
0.010967	-0.19067
0.011080	-0.17989
0.011192	-0.16855
0.011305	-0.15748
0.011417	-0.14602
0.011530	-0.13492
0.011642	-0.12445
0.011755	-0.11205
0.011867	-0.10190
0.011979	-0.089470
0.012092	-0.078431
0.012204	-0.066976
0.012317	-0.055961
0.012429	-0.045695
0.012542	-0.033536
0.012654	-0.022987
0.24257	-0.011966
0.98153	-0.000012236
1.4110	0.0057680
2.1997	0.017544
2.9727	0.028986
3.7195	0.040462
4.4675	0.051410
5.2181	0.062869
6.0251	0.073506
6.8586	0.084942
7.6213	0.095825
8.3871	0.10771
9.1587	0.11867
9.9199	0.12977
10.690	0.14038
11.453	0.15244
12.273	0.16329
12.928	0.17504
13.710	0.18566
14.447	0.19674
15.262	0.20824
15.881	0.21879
16.705	0.23024
17.418	0.24125
18.193	0.25321
18.872	0.26414
19.668	0.27561
20.402	0.28625
21.087	0.29761
21.825	0.30903
22.485	0.32056
23.147	0.33159
23.827	0.34182
24.484	0.35326
25.160	0.36508
25.743	0.37595
26.350	0.38711
27.032	0.39835
27.689	0.40954
28.347	0.42072
28.926	0.43192
29.552	0.44314
30.174	0.45436
30.779	0.46612
31.403	0.47725
31.983	0.48786
32.571	0.49944
33.128	0.51041
33.665	0.52222
34.227	0.53294
34.804	0.54444
13.030	
