Force (N)	Déformation (mm)
	
0.00000	-0.86368
0.00000	-0.85004
0.00000	-0.83684
0.00000	-0.82314
0.00000	-0.80995
0.00000	-0.79647
0.00000	-0.78297
0.00000	-0.76979
0.00000	-0.75629
0.00000	-0.74300
0.00000	-0.72966
0.00000	-0.71647
0.00000	-0.70214
0.00000	-0.68882
0.00000	-0.67579
0.00000	-0.66162
0.00000	-0.64849
0.00000	-0.63460
0.00000	-0.62164
0.00000	-0.60833
0.00000	-0.59413
0.00000	-0.58161
0.00000	-0.56788
0.00000	-0.55347
0.00000	-0.54135
0.00000	-0.52759
0.00000	-0.51398
0.00000	-0.50098
0.00000	-0.48719
0.00000	-0.47352
0.00000	-0.46011
0.00000	-0.44565
0.00000	-0.43255
0.00000	-0.41957
0.00000	-0.40584
0.00000	-0.39295
0.00000	-0.37885
0.00000	-0.36572
0.00000	-0.35229
0.00000	-0.33849
0.00000	-0.32580
0.00000	-0.31102
0.00000	-0.29901
0.00000	-0.28506
0.00000	-0.27105
0.00000	-0.25816
0.00000	-0.24428
0.00000	-0.23122
0.00000	-0.21720
0.00000	-0.20360
0.00000	-0.19075
0.00000	-0.17751
0.00000	-0.16346
0.00000	-0.14993
0.00000	-0.13623
0.00000	-0.12287
0.00000	-0.10903
0.00000	-0.096249
0.00000	-0.082251
0.00000	-0.069232
0.00000	-0.055225
0.00000	-0.042335
0.00000	-0.028668
0.44358	-0.015121
0.97014	-0.0012157
1.3234	0.0069459
1.9493	0.020493
2.5540	0.034041
3.1396	0.047838
3.7437	0.060691
4.3226	0.075171
4.9102	0.088410
5.5334	0.10122
6.1445	0.11484
6.6685	0.12870
7.2490	0.14219
7.8579	0.15553
8.4607	0.16830
8.9854	0.18244
9.5390	0.19586
10.035	0.20924
10.600	0.22260
11.135	0.23635
11.634	0.24995
12.130	0.26359
12.613	0.27672
13.085	0.29009
13.637	0.30346
14.097	0.31688
14.559	0.33035
15.026	0.34382
15.540	0.35729
15.987	0.37054
16.446	0.38498
16.898	0.39846
17.338	0.41194
17.725	0.42468
18.149	0.43840
	0.45212
