Force (N)	Déformation (mm)
	
0.00000	-0.73815
0.00000	-0.72780
0.00000	-0.71646
0.00000	-0.70586
0.00000	-0.69419
0.00000	-0.68320
0.00000	-0.67352
0.00000	-0.66144
0.00000	-0.65114
0.00000	-0.64011
0.00000	-0.62935
0.00000	-0.61901
0.00000	-0.60746
0.00000	-0.59649
0.00000	-0.58510
0.00000	-0.57414
0.00000	-0.56331
0.00000	-0.55290
0.00000	-0.54104
0.00000	-0.53072
0.00000	-0.51869
0.00000	-0.50857
0.00000	-0.49742
0.00000	-0.48639
0.00000	-0.47592
0.00000	-0.46481
0.00000	-0.45417
0.00000	-0.44315
0.00000	-0.43174
0.00000	-0.42101
0.00000	-0.40990
0.00000	-0.39863
0.00000	-0.38782
0.00000	-0.37706
0.00000	-0.36626
0.00000	-0.35545
0.00000	-0.34435
0.00000	-0.33252
0.00000	-0.32250
0.00000	-0.31142
0.00000	-0.30003
0.00000	-0.28984
0.00000	-0.27895
0.00000	-0.26713
0.00000	-0.25602
0.00000	-0.24549
0.00000	-0.23508
0.00000	-0.22297
0.00000	-0.21269
0.00000	-0.20193
0.00000	-0.19127
0.00000	-0.17878
0.00000	-0.16828
0.00000	-0.15848
0.00000	-0.14718
0.00000	-0.13635
0.00000	-0.12493
0.00000	-0.11358
0.00000	-0.10276
0.00000	-0.091751
0.00000	-0.081268
0.00000	-0.070077
0.00000	-0.059221
0.00000	-0.047600
0.00000	-0.037652
0.00000	-0.026650
0.28446	-0.015034
0.78217	-0.0041459
1.0554	0.00099671
1.6065	0.012717
2.1094	0.022708
2.6938	0.034727
3.2498	0.045197
3.7617	0.055773
4.2840	0.066755
4.8127	0.077733
5.4242	0.089264
5.9661	0.099692
6.5194	0.11065
7.0696	0.12132
7.6047	0.13281
8.1406	0.14329
8.6709	0.15490
9.1475	0.16508
9.6644	0.17654
10.230	0.18716
10.754	0.19870
11.283	0.20902
11.822	0.22018
12.350	0.23118
12.701	0.24220
13.295	0.25345
13.754	0.26450
14.225	0.27508
14.682	0.28593
15.146	0.29703
15.583	0.30735
16.126	0.31872
5.1927	
