Force (N)	Déformation (mm)
	
0.00000	-0.60728
0.00000	-0.59677
0.00000	-0.58557
0.00000	-0.57517
0.00000	-0.56461
0.00000	-0.55351
0.00000	-0.54372
0.00000	-0.53254
0.00000	-0.52161
0.00000	-0.51131
0.00000	-0.49963
0.00000	-0.48983
0.00000	-0.47867
0.00000	-0.46825
0.00000	-0.45686
0.00000	-0.44662
0.00000	-0.43573
0.00000	-0.42523
0.00000	-0.41356
0.00000	-0.40364
0.00000	-0.39216
0.00000	-0.38217
0.00000	-0.37198
0.00000	-0.36103
0.00000	-0.34959
0.00000	-0.33903
0.00000	-0.32870
0.00000	-0.31788
0.00000	-0.30731
0.00000	-0.29681
0.00000	-0.28591
0.00000	-0.27521
0.00000	-0.26380
0.00000	-0.25394
0.00000	-0.24217
0.00000	-0.23127
0.00000	-0.22097
0.00000	-0.21051
0.00000	-0.19935
0.00000	-0.18863
0.00000	-0.17768
0.00000	-0.16670
0.00000	-0.15649
0.00000	-0.14547
0.00000	-0.13543
0.00000	-0.12440
0.00000	-0.11374
0.00000	-0.10298
0.00000	-0.092210
0.00000	-0.081247
0.00000	-0.070524
0.00000	-0.060293
0.00000	-0.048489
0.00000	-0.038158
0.00000	-0.028332
0.21999	-0.016999
0.72126	-0.0061811
1.0069	0.00053924
1.5272	0.010162
2.0770	0.020459
2.6462	0.031329
3.2821	0.041926
3.9382	0.053329
4.5751	0.063896
5.2040	0.074270
5.7983	0.085739
6.4045	0.095908
7.1049	0.10637
7.6394	0.11709
8.2395	0.12880
8.9085	0.13904
9.4954	0.15021
10.042	0.16053
10.672	0.17118
11.187	0.18222
11.765	0.19313
12.404	0.20365
12.929	0.21444
13.537	0.22498
14.076	0.23558
14.560	0.24636
15.123	0.25714
15.639	0.26792
16.152	0.27826
16.650	0.28964
17.234	0.30001
17.740	0.31080
18.223	0.32170
18.759	0.33274
19.244	0.34374
19.702	0.35454
20.212	0.36472
20.619	0.37544
21.078	0.38618
21.524	0.39692
22.014	0.40761
22.443	0.41869
22.846	0.42935
0.076294	
