Force (N)	Déformation (mm)
	
-0.036989	-0.47871
-0.035830	-0.47044
-0.034670	-0.46214
-0.033510	-0.45395
-0.032351	-0.44575
-0.031191	-0.43745
-0.030032	-0.42816
-0.028872	-0.42031
-0.027712	-0.41333
-0.026553	-0.40404
-0.025393	-0.39573
-0.024234	-0.38866
-0.023074	-0.38052
-0.021914	-0.37148
-0.020755	-0.36339
-0.019595	-0.35559
-0.018436	-0.34759
-0.017276	-0.33940
-0.016117	-0.33087
-0.014957	-0.32215
-0.013797	-0.31407
-0.012638	-0.30643
-0.011478	-0.29764
-0.010319	-0.28961
-0.0091590	-0.28128
-0.0079994	-0.27222
-0.0068399	-0.26459
-0.0056803	-0.25596
-0.0045207	-0.24833
-0.0033611	-0.23948
-0.0022015	-0.23138
-0.0010419	-0.22354
0.00011767	-0.21493
0.0012773	-0.20620
0.0024368	-0.19806
0.0035964	-0.19060
0.0039499	-0.18220
0.0040943	-0.17376
0.0042388	-0.16569
0.0043832	-0.15750
0.0045276	-0.14941
0.0046721	-0.14044
0.0048165	-0.13282
0.0049609	-0.12442
0.0051054	-0.11582
0.0052498	-0.10804
0.0053943	-0.099846
0.0055387	-0.091658
0.0056831	-0.082456
0.0058276	-0.074814
0.0059720	-0.066473
0.0061164	-0.058414
0.0062609	-0.049888
0.0064053	-0.041323
0.0065498	-0.032964
0.0066942	-0.025322
0.012477	-0.016305
0.44520	-0.0083904
0.99297	-0.00067820
1.2274	0.0037176
1.8213	0.011846
2.3361	0.020265
2.9623	0.028858
3.6105	0.036919
4.1338	0.044829
4.7364	0.053014
5.2803	0.061218
5.8606	0.070117
6.5012	0.078156
7.0676	0.086104
7.7381	0.094978
8.2181	0.10271
8.8481	0.11135
9.4009	0.11999
9.9544	0.12751
10.551	0.13625
11.125	0.14512
11.596	0.15235
12.210	0.16070
12.675	0.16858
13.275	0.17766
13.813	0.18600
14.412	0.19390
14.957	0.20163
15.474	0.21000
15.945	0.21890
16.460	0.22688
17.010	0.23526
17.461	0.24290
17.945	0.25214
18.488	0.25967
19.078	0.26926
19.428	0.27654
19.934	0.28483
20.439	0.29299
20.898	0.30126
21.322	0.30927
21.829	0.31759
8.3437	
