Force (N)	Déformation (mm)
	
0.0027561	-0.68108
0.0055152	-0.66963
0.0082743	-0.65847
0.011033	-0.64707
0.013793	-0.63595
0.016552	-0.62536
0.019311	-0.61339
0.022070	-0.60219
0.024829	-0.59059
0.027588	-0.57948
0.030347	-0.56913
0.033106	-0.55657
0.035865	-0.54590
0.038624	-0.53400
0.041384	-0.52267
0.047927	-0.51089
0.066471	-0.49977
0.038380	-0.48988
0.038568	-0.47765
0.038755	-0.46686
0.038943	-0.45583
0.039131	-0.44414
0.039318	-0.43253
0.039506	-0.42093
0.039694	-0.41039
0.039881	-0.39809
0.040069	-0.38655
0.040257	-0.37560
0.040444	-0.36465
0.040632	-0.35398
0.040820	-0.34210
0.041008	-0.33147
0.041195	-0.31906
0.041383	-0.30709
0.041571	-0.29744
0.041758	-0.28649
0.041946	-0.27497
0.042134	-0.26338
0.042321	-0.25241
0.042509	-0.23995
0.042697	-0.22846
0.042884	-0.21760
0.043072	-0.20569
0.043260	-0.19534
0.043448	-0.18393
0.043635	-0.17271
0.043823	-0.16113
0.044011	-0.14953
0.044198	-0.13896
0.044386	-0.12807
0.044574	-0.11637
0.044761	-0.10509
0.044949	-0.093666
0.045137	-0.082657
0.045324	-0.070921
0.045512	-0.060491
0.045700	-0.048522
0.045888	-0.037508
0.046075	-0.025506
0.30747	-0.014513
0.80715	-0.0034673
1.2613	0.0041473
1.8014	0.015728
2.3589	0.027170
2.9102	0.038680
3.4482	0.049713
4.0500	0.060726
4.6371	0.072374
5.2775	0.083409
5.7420	0.094396
6.3527	0.10621
6.8513	0.11721
7.4285	0.12838
8.0217	0.14020
8.5345	0.15120
9.1199	0.16264
9.6253	0.17391
10.043	0.18590
10.573	0.19667
10.962	0.20769
11.439	0.21898
11.940	0.23028
12.436	0.24134
12.942	0.25257
13.442	0.26469
13.895	0.27547
14.354	0.28700
14.881	0.29768
15.288	0.30924
15.832	0.32072
16.291	0.33250
16.673	0.34369
17.149	0.35402
17.653	0.36532
18.077	0.37739
18.499	0.38841
18.950	0.39945
19.343	0.41072
2.2324	
