Force (N)	Déformation (mm)
	
0.038147	-0.70465
0.038147	-0.69214
0.038147	-0.67983
0.038147	-0.66708
0.038147	-0.65499
0.038147	-0.64279
0.038147	-0.62996
0.038147	-0.61873
0.038147	-0.60585
0.038147	-0.59387
0.038147	-0.58117
0.038147	-0.56924
0.038147	-0.55592
0.038147	-0.54356
0.038147	-0.53091
0.038147	-0.51895
0.038147	-0.50612
0.038147	-0.49390
0.038147	-0.48222
0.038147	-0.46951
0.038147	-0.45674
0.038147	-0.44462
0.038147	-0.43129
0.038147	-0.41973
0.038147	-0.40807
0.038147	-0.39457
0.038147	-0.38299
0.038147	-0.36988
0.038147	-0.35781
0.038147	-0.34488
0.038147	-0.33276
0.038147	-0.32108
0.038147	-0.30864
0.038147	-0.29612
0.038147	-0.28314
0.038147	-0.27130
0.038147	-0.25848
0.038147	-0.24614
0.038147	-0.23396
0.038147	-0.22203
0.038147	-0.20919
0.038147	-0.19687
0.038147	-0.18386
0.038147	-0.17190
0.038147	-0.15992
0.038147	-0.14726
0.038147	-0.13520
0.038147	-0.12212
0.038147	-0.11009
0.038147	-0.097530
0.038147	-0.085455
0.038147	-0.073214
0.038147	-0.060703
0.038147	-0.047747
0.038147	-0.035607
0.17157	-0.023627
0.61710	-0.010483
1.0305	0.0011102
1.4362	0.0098121
1.9435	0.021684
2.4884	0.034867
2.9657	0.046805
3.5323	0.059306
3.9661	0.071968
4.4986	0.084154
4.9719	0.097169
5.5686	0.10909
6.1408	0.12196
6.6470	0.13321
7.1552	0.14673
7.7189	0.15836
8.1875	0.17195
8.6469	0.18336
9.0990	0.19545
9.5658	0.20793
10.032	0.22014
10.522	0.23307
10.949	0.24598
11.392	0.25748
11.897	0.27048
12.391	0.28322
12.821	0.29482
13.358	0.30781
13.835	0.31903
14.220	0.33242
14.707	0.34452
15.183	0.35712
15.602	0.36898
15.997	0.38218
16.490	0.39360
16.906	0.40648
17.337	0.41923
17.815	0.43135
18.256	0.44349
18.597	0.45637
19.073	0.46840
19.411	0.48018
19.832	0.49370
0.090557	
