Force (N)	Déformation (mm)
	
0.047948	-0.80074
0.076298	-0.78881
0.0038989	-0.77717
0.066446	-0.76521
0.047950	-0.75368
0.064793	-0.74330
-0.0047080	-0.73161
-0.024221	-0.71999
-0.032743	-0.70795
-0.013872	-0.69635
0.0046171	-0.68394
0.010078	-0.67251
0.015539	-0.66120
0.021000	-0.64905
0.026461	-0.63742
0.031923	-0.62530
0.037384	-0.61424
0.041722	-0.60270
0.041913	-0.59120
0.042104	-0.58001
0.042296	-0.56779
0.042487	-0.55681
0.042678	-0.54439
0.042869	-0.53309
0.043060	-0.52116
0.043251	-0.50982
0.043442	-0.49749
0.043633	-0.48567
0.043824	-0.47408
0.044016	-0.46206
0.044207	-0.45179
0.044398	-0.43971
0.044589	-0.42840
0.044780	-0.41693
0.044971	-0.40497
0.045162	-0.39397
0.045353	-0.38099
0.045545	-0.37050
0.045736	-0.35777
0.045927	-0.34599
0.046118	-0.33416
0.046309	-0.32280
0.046500	-0.31047
0.046691	-0.29904
0.046882	-0.28846
0.047073	-0.27615
0.047265	-0.26476
0.047456	-0.25287
0.047647	-0.24097
0.047838	-0.23047
0.048029	-0.21873
0.048220	-0.20725
0.048411	-0.19540
0.048602	-0.18369
0.048793	-0.17185
0.048985	-0.15990
0.049176	-0.14829
0.049367	-0.13681
0.049558	-0.12522
0.049749	-0.11366
0.049940	-0.10239
0.050131	-0.090199
0.050322	-0.078256
0.050514	-0.066671
0.050705	-0.055364
0.050896	-0.044433
0.051087	-0.032726
0.15039	-0.020172
0.65458	-0.0090055
1.0546	0.00063856
1.4382	0.0098595
1.9259	0.022561
2.4077	0.033341
3.0316	0.045646
3.4341	0.056967
3.9539	0.069459
4.4228	0.081271
4.8182	0.091286
5.2633	0.10332
5.7613	0.11507
6.2282	0.12626
6.6662	0.13876
7.0933	0.15069
7.5001	0.16150
7.9346	0.17360
8.3963	0.18513
8.8606	0.19637
9.3124	0.20817
9.7688	0.21998
10.184	0.23198
10.603	0.24368
11.109	0.25472
11.521	0.26649
11.898	0.27728
12.258	0.29015
12.703	0.30164
13.094	0.31279
13.479	0.32516
1.9555	
