Force (N)	Déformation (mm)
	
0.00065924	-0.64712
0.0013192	-0.63612
0.0019792	-0.62529
0.0026391	-0.61379
0.0032991	-0.60272
0.0039591	-0.59264
0.0046191	-0.58109
0.0052790	-0.57000
0.0059390	-0.55912
0.0065990	-0.54823
0.0072589	-0.53696
0.0079189	-0.52598
0.0085789	-0.51509
0.0092388	-0.50345
0.0098988	-0.49256
0.010559	-0.48138
0.011219	-0.47062
0.011879	-0.45989
0.012539	-0.44794
0.013199	-0.43710
0.013859	-0.42735
0.014519	-0.41520
0.015179	-0.40462
0.015839	-0.39298
0.016499	-0.38231
0.017158	-0.37096
0.017818	-0.35974
0.018478	-0.34943
0.019138	-0.33721
0.019798	-0.32655
0.020458	-0.31555
0.021118	-0.30464
0.021778	-0.29416
0.022438	-0.28236
0.023098	-0.27181
0.023758	-0.26076
0.024418	-0.24981
0.025078	-0.23875
0.025738	-0.22693
0.026398	-0.21641
0.027058	-0.20578
0.027718	-0.19493
0.028378	-0.18352
0.029038	-0.17223
0.029698	-0.16155
0.030358	-0.15012
0.031018	-0.13922
0.031678	-0.12762
0.032338	-0.11663
0.032998	-0.10640
0.033658	-0.094995
0.034318	-0.084191
0.034978	-0.073620
0.035638	-0.062673
0.036298	-0.050543
0.036958	-0.039652
0.037618	-0.029158
0.078147	-0.017905
0.60543	-0.0069104
1.0932	0.0013457
1.5896	0.0099946
2.1527	0.020354
2.6813	0.031286
3.2990	0.042994
3.7980	0.053585
4.3659	0.065309
4.9382	0.075764
5.4985	0.086399
6.0811	0.098446
6.6018	0.10890
7.1691	0.12006
7.7366	0.13149
8.2741	0.14187
8.8087	0.15328
9.2740	0.16414
9.7563	0.17550
10.245	0.18651
10.708	0.19791
11.180	0.20881
11.660	0.21932
12.149	0.23092
12.605	0.24147
13.061	0.25319
13.539	0.26387
14.025	0.27488
14.505	0.28559
14.960	0.29636
15.420	0.30798
15.900	0.31871
16.401	0.32995
16.838	0.34092
17.195	0.35207
17.674	0.36296
18.072	0.37361
18.466	0.38496
18.951	0.39635
19.301	0.40729
19.773	0.41784
0.079996	
