Force (N)	Déformation (mm)
	
0.038147	-0.62524
0.038147	-0.61430
0.038147	-0.60375
0.038147	-0.59405
0.038147	-0.58338
0.038147	-0.57234
0.038147	-0.56160
0.038147	-0.55000
0.038147	-0.54056
0.038147	-0.52970
0.038147	-0.51912
0.038147	-0.50785
0.038147	-0.49708
0.038147	-0.48707
0.038147	-0.47489
0.038147	-0.46426
0.038147	-0.45381
0.038147	-0.44302
0.038147	-0.43360
0.038147	-0.42187
0.038147	-0.41125
0.038147	-0.40076
0.038147	-0.39030
0.038147	-0.37911
0.038147	-0.36845
0.038147	-0.35879
0.038147	-0.34725
0.038147	-0.33682
0.038147	-0.32585
0.038147	-0.31511
0.038147	-0.30457
0.038147	-0.29323
0.038147	-0.28257
0.038147	-0.27249
0.038147	-0.26190
0.038147	-0.25075
0.038147	-0.23948
0.038147	-0.22920
0.038147	-0.21917
0.038147	-0.20812
0.038147	-0.19806
0.038147	-0.18707
0.038147	-0.17621
0.038147	-0.16527
0.038147	-0.15494
0.038147	-0.14345
0.038147	-0.13278
0.038147	-0.12215
0.038147	-0.11240
0.038147	-0.10122
0.038147	-0.089342
0.038147	-0.079585
0.038147	-0.069145
0.038147	-0.058468
0.038147	-0.047950
0.038147	-0.037144
0.038147	-0.025691
0.39404	-0.016141
0.79289	-0.0046763
1.1074	0.0022466
1.5874	0.012284
2.0806	0.023147
2.5088	0.033747
3.0288	0.044292
3.4617	0.055493
3.9314	0.064944
4.4348	0.076269
4.8986	0.087490
5.3380	0.098300
5.8487	0.10907
6.3595	0.11952
6.7541	0.12959
7.2297	0.14030
7.6999	0.15132
8.1653	0.16245
8.6289	0.17330
9.0508	0.18389
9.5884	0.19425
9.9856	0.20525
10.407	0.21549
10.808	0.22727
11.218	0.23717
11.591	0.24755
12.045	0.25926
12.398	0.26960
12.797	0.27997
13.195	0.29072
13.600	0.30130
13.959	0.31180
14.380	0.32259
14.726	0.33376
15.098	0.34456
15.446	0.35455
15.870	0.36501
16.234	0.37644
16.517	0.38722
16.916	0.39792
17.299	0.40913
0.062645	
