Force (N)	Déformation (mm)
	
0.0014005	-0.11750
0.0028052	-0.11436
0.0042098	-0.11015
0.0056145	-0.10609
0.0070191	-0.10181
0.0084238	-0.097834
0.0098284	-0.094149
0.011233	-0.090563
0.012638	-0.085402
0.014042	-0.081524
0.015447	-0.077646
0.016852	-0.073751
0.018256	-0.069010
0.019661	-0.065049
0.021066	-0.060990
0.022470	-0.057068
0.023875	-0.053014
0.025280	-0.048908
0.026684	-0.044742
0.028089	-0.040446
0.029494	-0.036088
0.030898	-0.031306
0.032303	-0.027992
0.033708	-0.023540
0.035112	-0.019450
0.036517	-0.015347
0.037921	-0.011245
0.24789	-0.0066619
0.71224	-0.0022407
1.2510	0.000018047
1.2939	0.00094439
2.0989	0.0049004
2.7989	0.0090260
3.7147	0.013493
4.5511	0.017850
5.3827	0.022184
6.1430	0.025987
6.9732	0.029979
7.9366	0.034054
8.7642	0.038110
9.5888	0.043204
10.434	0.047312
11.279	0.051421
12.124	0.055283
12.854	0.059860
13.632	0.063682
14.459	0.067614
15.306	0.071701
16.144	0.075788
16.979	0.080753
17.701	0.084747
18.458	0.088784
19.139	0.093244
19.848	0.097228
20.542	0.10140
21.221	0.10535
21.932	0.10980
22.566	0.11421
23.374	0.11888
23.793	0.12239
24.375	0.12653
24.881	0.13047
25.333	0.13493
25.877	0.13903
26.518	0.14285
27.129	0.14664
27.740	0.15042
28.351	0.15535
28.934	0.15962
29.489	0.16388
30.225	0.16840
30.709	0.17214
31.405	0.17571
32.012	0.18037
32.601	0.18459
33.251	0.18928
33.964	0.19366
34.675	0.19787
35.310	0.20208
35.945	0.20629
36.648	0.21028
37.306	0.21412
37.939	0.21816
38.573	0.22240
39.259	0.22665
39.866	0.23090
40.569	0.23499
41.108	0.23865
41.645	0.24326
42.298	0.24726
42.961	0.25144
43.557	0.25556
44.152	0.25967
44.928	0.26486
45.532	0.26851
46.057	0.27242
46.642	0.27657
47.239	0.28072
12.460	
