Force (N)	Déformation (mm)
	
0.00092979	-0.14560
0.0018629	-0.14356
0.0027961	-0.13986
0.0037293	-0.13667
0.0046624	-0.13352
0.0055956	-0.13008
0.0065287	-0.12683
0.0074619	-0.12368
0.0083950	-0.12069
0.0093282	-0.11690
0.010261	-0.11356
0.011194	-0.11022
0.012128	-0.10688
0.013061	-0.10354
0.013994	-0.10030
0.014927	-0.096959
0.015860	-0.093319
0.016793	-0.089635
0.017727	-0.086477
0.018660	-0.083279
0.019593	-0.079933
0.020526	-0.076233
0.021459	-0.072945
0.022392	-0.069768
0.023325	-0.066348
0.024259	-0.062783
0.025192	-0.059032
0.026125	-0.055957
0.027058	-0.052566
0.027991	-0.049345
0.028924	-0.046132
0.029858	-0.042308
0.030791	-0.038806
0.031724	-0.035442
0.032657	-0.032342
0.033590	-0.028554
0.034523	-0.024945
0.035456	-0.021954
0.036390	-0.018654
0.037323	-0.015154
0.038256	-0.011654
0.043398	-0.0081538
0.37354	-0.0047213
0.79429	-0.0014374
1.0540	0.00037144
1.0651	0.00046180
1.4861	0.0028314
2.1705	0.0065818
2.6050	0.010090
3.1784	0.013586
3.7519	0.017081
4.3121	0.020577
4.9464	0.023318
5.4794	0.026675
6.0458	0.030063
6.7570	0.033324
7.2196	0.036443
7.8324	0.039562
8.4266	0.043970
9.0908	0.047587
9.6131	0.050904
10.150	0.054104
10.821	0.057334
11.466	0.061035
11.928	0.064364
12.550	0.067723
13.168	0.071301
13.755	0.074477
14.295	0.077298
14.846	0.080923
15.397	0.084167
15.842	0.087650
16.340	0.091611
16.874	0.095100
17.407	0.098514
17.922	0.10193
18.421	0.10534
18.926	0.10876
19.408	0.11217
20.004	0.11558
20.476	0.11900
20.948	0.12241
21.421	0.12582
21.886	0.12924
22.350	0.13265
22.815	0.13607
23.269	0.13971
23.605	0.14294
24.005	0.14617
24.404	0.14940
24.803	0.15280
25.182	0.15625
25.492	0.15970
25.838	0.16315
26.226	0.16660
26.584	0.17004
27.034	0.17340
27.440	0.17677
0.054584	
