Force (N)	Déformation (mm)
	
-0.025321	-0.53295
-0.012477	-0.52483
0.00036671	-0.51586
0.013211	-0.50690
0.026054	-0.49835
0.038138	-0.48930
0.038138	-0.48060
0.038138	-0.47191
0.038139	-0.46331
0.038139	-0.45436
0.038139	-0.44563
0.038139	-0.43671
0.038139	-0.42808
0.038139	-0.41972
0.038140	-0.41142
0.038140	-0.40182
0.038140	-0.39302
0.038140	-0.38512
0.038140	-0.37480
0.038141	-0.36678
0.038141	-0.35860
0.038141	-0.34962
0.038141	-0.34075
0.038141	-0.33206
0.038141	-0.32327
0.038142	-0.31373
0.038142	-0.30559
0.038142	-0.29642
0.038142	-0.28756
0.038142	-0.27901
0.038142	-0.27060
0.038143	-0.26076
0.038143	-0.25243
0.038143	-0.24347
0.038143	-0.23465
0.038143	-0.22588
0.038144	-0.21710
0.038144	-0.20845
0.038144	-0.19931
0.038144	-0.19046
0.038144	-0.18161
0.038144	-0.17276
0.038145	-0.16404
0.038145	-0.15614
0.038145	-0.14629
0.038145	-0.13740
0.038145	-0.12891
0.038146	-0.12054
0.038146	-0.11184
0.038146	-0.10266
0.038146	-0.094291
0.038146	-0.085546
0.038146	-0.076244
0.038147	-0.067627
0.038147	-0.059358
0.038147	-0.050624
0.038147	-0.040878
0.038147	-0.032278
0.035445	-0.023756
0.025190	-0.015544
0.29215	-0.0063690
1.0646	0.00061978
1.6338	0.0057059
2.7196	0.014361
3.8494	0.023848
5.0584	0.032297
6.2270	0.041643
7.4435	0.050126
8.6323	0.058256
9.8272	0.067732
10.916	0.076255
12.113	0.084627
13.240	0.094097
14.290	0.10264
15.420	0.11087
16.596	0.12014
17.700	0.12892
18.855	0.13798
20.049	0.14687
21.131	0.15574
22.108	0.16459
23.188	0.17344
24.206	0.18228
25.340	0.19113
26.309	0.19998
27.276	0.20890
28.202	0.21705
29.278	0.22570
30.347	0.23398
31.318	0.24317
32.201	0.25202
33.087	0.26087
34.024	0.26936
34.848	0.27804
35.781	0.28683
36.648	0.29561
37.557	0.30439
38.428	0.31318
0.016376	
