Force (N)	Déformation (mm)
	
0.0095903	-0.48418
0.019195	-0.47643
0.028799	-0.46836
0.038404	-0.46033
-0.057529	-0.45172
-0.057153	-0.44379
-0.056777	-0.43557
-0.056401	-0.42726
-0.056025	-0.41926
-0.055649	-0.41040
-0.055273	-0.40234
-0.054897	-0.39378
-0.054521	-0.38548
-0.054144	-0.37708
-0.053768	-0.36877
-0.053392	-0.36102
-0.053016	-0.35299
-0.052640	-0.34416
-0.052264	-0.33569
-0.051888	-0.32753
-0.051512	-0.31953
-0.051136	-0.31051
-0.050760	-0.30258
-0.050384	-0.29438
-0.050008	-0.28544
-0.049632	-0.27711
-0.049256	-0.26904
-0.048879	-0.26101
-0.048503	-0.25233
-0.048127	-0.24448
-0.047751	-0.23601
-0.047375	-0.22693
-0.046999	-0.21938
-0.046623	-0.21111
-0.046247	-0.20298
-0.045871	-0.19503
-0.045495	-0.18629
-0.045119	-0.17726
-0.044743	-0.16980
-0.044367	-0.16004
-0.043991	-0.15202
-0.043614	-0.14417
-0.043238	-0.13588
-0.042862	-0.12741
-0.042486	-0.11985
-0.042110	-0.11106
-0.041734	-0.10234
-0.041358	-0.094420
-0.040982	-0.086698
-0.040606	-0.078250
-0.040230	-0.068690
-0.039854	-0.060937
-0.039478	-0.052965
-0.039102	-0.044241
-0.038726	-0.035900
-0.038349	-0.027919
-0.037973	-0.019965
0.20772	-0.011612
0.71408	-0.0032593
1.1565	0.0020088
1.7982	0.0086758
2.6868	0.016342
3.4969	0.025192
4.2882	0.033832
5.1131	0.041904
5.8972	0.050899
6.6640	0.058330
7.4934	0.067111
8.3058	0.075734
9.0979	0.084015
9.8651	0.092068
10.555	0.10014
11.434	0.10819
12.162	0.11617
12.889	0.12540
13.576	0.13365
14.384	0.14128
15.140	0.15040
15.852	0.15867
16.710	0.16649
17.518	0.17463
18.302	0.18277
19.113	0.19193
19.964	0.20021
20.861	0.20807
21.610	0.21745
22.377	0.22520
23.291	0.23356
24.044	0.24186
24.840	0.24961
25.562	0.25810
26.332	0.26645
27.185	0.27499
27.955	0.28302
28.611	0.29127
29.391	0.29951
30.104	0.30775
30.914	0.31598
0.048741	
