Force (N)	Déformation (mm)
	
0.00000	-0.50202
0.00000	-0.49458
0.00000	-0.48760
0.00000	-0.47955
0.00000	-0.47179
0.00000	-0.46423
0.00000	-0.45576
0.00000	-0.44801
0.00000	-0.44034
0.00000	-0.43266
0.00000	-0.42488
0.00000	-0.41657
0.00000	-0.40934
0.00000	-0.40093
0.00000	-0.39368
0.00000	-0.38590
0.00000	-0.37841
0.00000	-0.36996
0.00000	-0.36288
0.00000	-0.35482
0.00000	-0.34697
0.00000	-0.33905
0.00000	-0.33115
0.00000	-0.32318
0.00000	-0.31570
0.00000	-0.30811
0.00000	-0.30012
0.00000	-0.29231
0.00000	-0.28447
0.00000	-0.27642
0.00000	-0.26886
0.00000	-0.26114
0.00000	-0.25267
0.00000	-0.24523
0.00000	-0.23795
0.00000	-0.22960
0.00000	-0.22209
0.00000	-0.21430
0.00000	-0.20585
0.00000	-0.19806
0.00000	-0.19027
0.00000	-0.18248
0.00000	-0.17522
0.00000	-0.16758
0.00000	-0.15986
0.00000	-0.15201
0.00000	-0.14416
0.00000	-0.13631
0.00000	-0.12745
0.00000	-0.12020
0.00000	-0.11297
0.00000	-0.10454
0.00000	-0.096559
0.00000	-0.088824
0.00000	-0.080935
0.00000	-0.073276
0.00000	-0.065723
0.00000	-0.057225
0.00000	-0.049368
0.00000	-0.041407
0.00000	-0.034164
0.00000	-0.026800
0.00000	-0.017907
0.0011190	-0.0099650
0.73070	-0.0031377
1.1703	0.00099389
1.8729	0.0075645
2.7408	0.015510
3.7291	0.023083
4.8119	0.030426
5.7904	0.038237
6.8663	0.046913
7.8943	0.054259
8.9579	0.062079
10.168	0.069899
11.211	0.077598
12.244	0.085492
13.250	0.093386
14.367	0.10069
15.409	0.10850
16.452	0.11693
17.547	0.12472
18.530	0.13287
19.685	0.14094
20.739	0.14872
21.688	0.15646
22.702	0.16418
23.671	0.17117
24.656	0.17903
25.660	0.18689
26.545	0.19474
27.589	0.20260
28.549	0.21046
29.473	0.21832
30.364	0.22540
31.281	0.23339
32.206	0.24189
33.051	0.24958
	0.25767
