Force (N)	Déformation (mm)
	
-0.036548	-1.1838
-0.034947	-1.1681
-0.033347	-1.1536
-0.031746	-1.1379
-0.030145	-1.1217
-0.028545	-1.1066
-0.026944	-1.0906
-0.025344	-1.0748
-0.023743	-1.0595
-0.022143	-1.0438
-0.020542	-1.0285
-0.018941	-1.0130
-0.017341	-0.99728
-0.015740	-0.98099
-0.014140	-0.96565
-0.012539	-0.94923
-0.010939	-0.93470
-0.0093379	-0.91783
-0.0077374	-0.90304
-0.0061368	-0.88706
-0.0045362	-0.87189
-0.0029357	-0.85640
-0.0013351	-0.84069
0.00026548	-0.82475
0.0013064	-0.80962
0.0014223	-0.79359
0.0015381	-0.77854
0.0016540	-0.76286
0.0017699	-0.74630
0.0018858	-0.73164
0.0020017	-0.71568
0.0021176	-0.70004
0.0022335	-0.68454
0.0023493	-0.66879
0.0024652	-0.65313
0.0025811	-0.63786
0.0026970	-0.62147
0.0028129	-0.60627
0.0029288	-0.59047
0.0030447	-0.57524
0.0031605	-0.55899
0.0032764	-0.54349
0.0033923	-0.52787
0.0035082	-0.51182
0.0036241	-0.49657
0.0037400	-0.48124
0.0038559	-0.46554
0.0039717	-0.44942
0.0040876	-0.43390
0.0042035	-0.41858
0.0043194	-0.40280
0.0044353	-0.38720
0.0045512	-0.37191
0.0046670	-0.35654
0.0047829	-0.33986
0.0048988	-0.32426
0.0050147	-0.30865
0.0051306	-0.29355
0.0052465	-0.27796
0.0053624	-0.26202
0.0054782	-0.24709
0.0055941	-0.23127
0.0057100	-0.21468
0.0058259	-0.19929
0.0059418	-0.18395
0.0060577	-0.16870
0.0061736	-0.15275
0.0062894	-0.13697
0.0064053	-0.12116
0.0065212	-0.10553
0.0066371	-0.089893
0.0067530	-0.074260
0.0068689	-0.059332
0.0069848	-0.043649
0.0071006	-0.027966
0.0072165	-0.012284
1.0453	-0.00011557
2.2983	0.013571
3.8475	0.029290
5.5139	0.045009
6.9973	0.060717
8.5727	0.076389
10.025	0.092085
11.477	0.10731
12.794	0.12264
14.077	0.13910
15.517	0.15440
16.872	0.16975
18.317	0.18544
19.706	0.20111
21.181	0.21718
22.611	0.23279
23.963	0.24858
25.276	0.26404
26.570	0.27965
27.810	0.29541
29.024	0.31052
30.333	0.32590
0.11444	
