Force (N)	Déformation (mm)
	
-0.030507	-0.93100
-0.022860	-0.92040
-0.013828	-0.90744
-0.0034362	-0.89601
0.0069552	-0.88362
-0.034533	-0.87206
-0.037210	-0.85843
-0.039887	-0.84729
-0.042564	-0.83470
-0.045241	-0.82324
-0.047918	-0.81115
-0.050595	-0.79943
-0.051890	-0.78757
-0.052739	-0.77463
-0.053588	-0.76275
-0.054438	-0.75089
-0.055287	-0.73875
-0.056136	-0.72668
-0.056985	-0.71467
-0.057835	-0.70272
-0.058684	-0.69018
-0.059533	-0.67847
-0.060383	-0.66622
-0.061232	-0.65431
-0.062081	-0.64210
-0.062931	-0.62961
-0.063780	-0.61781
-0.064629	-0.60561
-0.065479	-0.59346
-0.066050	-0.58122
-0.065449	-0.57017
-0.064848	-0.55791
-0.064247	-0.54527
-0.063646	-0.53384
-0.063046	-0.52128
-0.062445	-0.50954
-0.061844	-0.49741
-0.061243	-0.48524
-0.060642	-0.47332
-0.060042	-0.46138
-0.059441	-0.44881
-0.058840	-0.43683
-0.058239	-0.42464
-0.057638	-0.41306
-0.057038	-0.40042
-0.056437	-0.38931
-0.055836	-0.37711
-0.055235	-0.36411
-0.054634	-0.35267
-0.054034	-0.34019
-0.053433	-0.32866
-0.052832	-0.31653
-0.052231	-0.30383
-0.051631	-0.29203
-0.051030	-0.27950
-0.050429	-0.26779
-0.049828	-0.25537
-0.049227	-0.24340
-0.048627	-0.23141
-0.048026	-0.21987
-0.047425	-0.20764
-0.046824	-0.19556
-0.046223	-0.18359
-0.045623	-0.17140
-0.045022	-0.15904
-0.044421	-0.14700
-0.043820	-0.13476
-0.043219	-0.12265
-0.042619	-0.11141
-0.042018	-0.098939
-0.041417	-0.086845
-0.040816	-0.074751
-0.040215	-0.062657
-0.039615	-0.050412
-0.039014	-0.037739
-0.038413	-0.026302
0.32444	-0.014514
1.3525	-0.0051803
3.0664	0.0068715
4.3717	0.016326
6.0962	0.028338
7.9419	0.040477
9.6440	0.052482
11.300	0.064797
12.851	0.077690
14.380	0.088623
15.864	0.10139
17.315	0.11339
18.755	0.12522
20.035	0.13719
21.181	0.14909
22.550	0.16162
23.967	0.17310
25.341	0.18515
26.625	0.19714
28.016	0.20911
29.533	0.22181
30.875	0.23383
0.22162	
