Force (N)	Déformation (mm)
	
0.00000	-0.25929
0.00000	-0.25317
0.00000	-0.24721
0.00000	-0.24035
0.00000	-0.23365
0.00000	-0.22714
0.00000	-0.22082
0.00000	-0.21428
0.00000	-0.20772
0.00000	-0.20116
0.00000	-0.19460
0.00000	-0.18902
0.00000	-0.18190
0.00000	-0.17498
0.00000	-0.16898
0.00000	-0.16272
0.00000	-0.15584
0.00000	-0.14912
0.00000	-0.14285
0.00000	-0.13656
0.00000	-0.12892
0.00000	-0.12341
0.00000	-0.11592
0.00000	-0.10964
0.00000	-0.10297
0.00000	-0.097155
0.00000	-0.089632
0.00000	-0.083404
0.00000	-0.076026
0.00000	-0.070361
0.00000	-0.063706
0.00000	-0.057672
0.00000	-0.049956
0.00000	-0.043285
0.00000	-0.037223
0.00000	-0.030921
0.00000	-0.024749
0.00000	-0.018065
0.39511	-0.010893
0.76229	-0.0047329
1.1072	0.00025455
1.1724	0.0030062
1.5973	0.0093161
2.0271	0.015933
2.4196	0.022317
2.8316	0.028409
3.2752	0.034885
3.6592	0.042070
4.0135	0.048522
4.3996	0.055117
4.8422	0.061712
5.2077	0.068307
5.5830	0.074685
5.9278	0.081726
6.3707	0.088716
6.7290	0.094851
7.1613	0.10123
7.5730	0.10761
7.9260	0.11387
8.3114	0.12051
8.6161	0.12705
8.8903	0.13409
9.3363	0.14065
9.6140	0.14688
10.051	0.15318
10.296	0.16003
10.666	0.16606
11.049	0.17302
11.355	0.18026
11.693	0.18633
12.057	0.19272
12.439	0.19895
12.789	0.20578
13.145	0.21250
13.460	0.21930
13.769	0.22574
14.119	0.23251
14.427	0.23823
14.834	0.24451
15.134	0.25239
15.480	0.25845
15.827	0.26540
16.191	0.27155
16.551	0.27810
16.868	0.28523
17.133	0.29091
17.526	0.29778
17.871	0.30488
18.197	0.31082
18.498	0.31750
18.899	0.32343
19.146	0.33015
19.498	0.33702
19.801	0.34341
20.095	0.34975
20.445	0.35644
20.707	0.36291
21.134	0.36955
0.038147	
