Force (N)	Déformation (mm)
	
0.00000	-0.17152
0.00000	-0.16150
0.00000	-0.15074
0.00000	-0.14066
0.00000	-0.13114
0.00000	-0.12066
0.00000	-0.11023
0.00000	-0.099303
0.00000	-0.089427
0.00000	-0.079711
0.00000	-0.069468
0.00000	-0.058673
0.00000	-0.049264
0.00000	-0.038793
0.00000	-0.027771
0.00000	-0.017675
0.52014	-0.0067683
1.0710	-0.00082637
1.5583	0.0084192
2.2373	0.018568
2.8947	0.028076
3.6716	0.038682
4.3295	0.049130
5.0232	0.059212
5.7682	0.069635
6.4651	0.079824
7.1067	0.090064
7.8299	0.10039
8.5058	0.11022
9.1433	0.12102
9.7905	0.13116
10.449	0.14089
11.017	0.15164
11.631	0.16183
12.237	0.17227
12.886	0.18254
13.497	0.19308
14.153	0.20334
14.727	0.21309
15.399	0.22396
16.027	0.23402
16.590	0.24397
17.223	0.25476
17.850	0.26517
18.449	0.27493
19.042	0.28489
19.617	0.29551
20.271	0.30566
20.854	0.31590
21.429	0.32540
22.069	0.33663
22.670	0.34695
23.242	0.35773
23.767	0.36715
24.328	0.37800
24.968	0.38859
25.492	0.39925
25.958	0.40888
26.509	0.41913
27.099	0.42930
27.580	0.43944
28.086	0.44980
28.519	0.46040
29.054	0.47088
29.587	0.48141
30.084	0.49175
30.598	0.50206
31.017	0.51236
31.511	0.52266
31.952	0.53296
32.458	0.54275
32.815	0.55313
33.250	0.56319
33.644	0.57379
34.094	0.58352
34.533	0.59381
34.894	0.60328
35.297	0.61460
35.701	0.62492
36.030	0.63524
36.453	0.64563
36.825	0.65596
37.196	0.66601
37.530	0.67615
37.916	0.68664
38.219	0.69692
38.550	0.70720
38.940	0.71748
39.285	0.72775
39.611	0.73803
39.967	0.74784
40.287	0.75820
40.641	0.76855
40.966	0.77972
41.258	0.78989
41.554	0.80009
41.892	0.81039
42.214	0.82068
0.22888	
