Force (N)	Déformation (mm)
	
0.00000	-0.45159
0.00000	-0.43943
0.00000	-0.42722
0.00000	-0.41459
0.00000	-0.40145
0.00000	-0.38948
0.00000	-0.37655
0.00000	-0.36375
0.00000	-0.35144
0.00000	-0.33857
0.00000	-0.32522
0.00000	-0.31350
0.00000	-0.29982
0.00000	-0.28680
0.00000	-0.27463
0.00000	-0.26190
0.00000	-0.24994
0.00000	-0.23627
0.00000	-0.22363
0.00000	-0.21160
0.00000	-0.19900
0.00000	-0.18613
0.00000	-0.17341
0.00000	-0.16088
0.00000	-0.14790
0.00000	-0.13540
0.00000	-0.12261
0.00000	-0.10956
0.00000	-0.097167
0.00000	-0.083800
0.00000	-0.071388
0.00000	-0.059146
0.00000	-0.045895
0.022837	-0.032860
0.12873	-0.021145
0.61264	-0.0086031
1.0473	0.00037825
1.5986	0.011116
2.1847	0.024293
2.7804	0.036966
3.3595	0.049217
3.9995	0.062462
4.6279	0.074927
5.2548	0.087121
5.8131	0.10016
6.4278	0.11213
7.0571	0.12521
7.6322	0.13788
8.2483	0.15080
8.7903	0.16339
9.4489	0.17545
10.005	0.18847
10.589	0.20174
11.251	0.21355
11.806	0.22664
12.419	0.23965
13.027	0.25210
13.577	0.26490
14.159	0.27739
14.740	0.29061
15.258	0.30361
15.822	0.31558
16.410	0.32828
16.947	0.34085
17.475	0.35403
18.025	0.36690
18.528	0.37978
19.101	0.39221
19.600	0.40499
20.128	0.41700
20.579	0.43023
21.168	0.44291
21.622	0.45586
22.148	0.46766
22.575	0.48054
23.089	0.49350
23.494	0.50539
23.978	0.51818
24.392	0.53097
24.876	0.54380
25.284	0.55685
25.775	0.56983
26.157	0.58288
26.590	0.59479
26.987	0.60727
27.406	0.62025
27.767	0.63295
28.207	0.64564
28.510	0.65808
28.892	0.67141
29.322	0.68395
29.601	0.69636
30.039	0.70962
30.353	0.72234
30.701	0.73412
31.054	0.74684
31.345	0.75956
31.678	0.77224
6.9244	
