Force (N)	Déformation (mm)
	
-0.028931	-0.47841
-0.019705	-0.46808
-0.010480	-0.45501
-0.0012542	-0.44369
0.0079714	-0.43174
0.017197	-0.42028
0.019774	-0.40882
0.019947	-0.39738
0.020121	-0.38656
0.020295	-0.37443
0.020469	-0.36244
0.020643	-0.35090
0.020816	-0.33985
0.020990	-0.32751
0.021164	-0.31576
0.021338	-0.30471
0.021512	-0.29331
0.021686	-0.28137
0.021859	-0.26851
0.022033	-0.25725
0.022207	-0.24540
0.022381	-0.23349
0.022555	-0.22216
0.022729	-0.21123
0.022902	-0.19942
0.023076	-0.18774
0.023250	-0.17641
0.023424	-0.16453
0.023598	-0.15288
0.023772	-0.14098
0.023945	-0.12944
0.024119	-0.11801
0.024293	-0.10581
0.024467	-0.094542
0.024641	-0.082035
0.024815	-0.070591
0.024988	-0.059072
0.025162	-0.047155
0.025336	-0.036287
0.025510	-0.024192
0.36559	-0.012336
0.94981	-0.0014087
1.2085	0.0045983
1.8242	0.016146
2.4081	0.029461
3.0554	0.039867
3.6047	0.051725
4.2449	0.063830
4.7779	0.074765
5.4209	0.086781
5.9927	0.097893
6.5770	0.10973
7.0647	0.12123
7.6303	0.13306
8.2686	0.14522
8.8329	0.15692
9.4152	0.16865
10.026	0.18038
10.529	0.19157
11.121	0.20368
11.734	0.21455
12.240	0.22739
12.816	0.23866
13.339	0.25029
13.892	0.26165
14.478	0.27363
15.019	0.28478
15.504	0.29672
16.012	0.30817
16.551	0.31951
17.096	0.33143
17.589	0.34306
18.071	0.35469
18.686	0.36641
19.100	0.37914
19.592	0.39011
20.066	0.40157
20.524	0.41332
21.005	0.42449
21.495	0.43650
22.002	0.44850
22.467	0.46057
22.832	0.47195
23.264	0.48346
23.716	0.49514
24.155	0.50682
24.543	0.51849
24.983	0.53017
25.344	0.54184
25.791	0.55351
26.191	0.56551
26.596	0.57700
26.957	0.58840
27.272	0.60029
27.664	0.61216
28.005	0.62299
28.346	0.63482
28.686	0.64772
0.088326	
