Force (N)	Déformation (mm)
	
0.0015687	-0.24700
0.0031399	-0.23945
0.0047111	-0.23277
0.0062824	-0.22391
0.0078536	-0.21737
0.0094248	-0.20896
0.010996	-0.20178
0.012567	-0.19345
0.014138	-0.18646
0.015710	-0.17997
0.017281	-0.17179
0.018852	-0.16527
0.019612	-0.15687
0.020239	-0.14969
0.020865	-0.14215
0.021492	-0.13445
0.022118	-0.12688
0.022745	-0.11941
0.023372	-0.11157
0.023998	-0.10429
0.024625	-0.097401
0.025252	-0.088696
0.025878	-0.081086
0.026625	-0.074041
0.028694	-0.066630
0.030763	-0.058695
0.032833	-0.050811
0.034902	-0.043677
0.036971	-0.036039
0.039040	-0.028470
0.041109	-0.020900
0.25005	-0.013778
0.68976	-0.0055986
1.1115	0.00030814
1.3504	0.0049482
1.8507	0.012013
2.3448	0.019701
2.8502	0.027389
3.4147	0.035286
3.8927	0.042031
4.4272	0.049672
4.9321	0.057213
5.4371	0.064754
5.8597	0.072294
6.3916	0.079835
6.8108	0.087273
7.3771	0.095019
7.8640	0.10308
8.3143	0.11111
8.7580	0.11791
9.2235	0.12661
9.6028	0.13297
10.130	0.14111
10.547	0.14882
11.010	0.15537
11.451	0.16302
11.838	0.17060
12.268	0.17823
12.717	0.18553
13.250	0.19347
13.619	0.20092
14.086	0.20845
14.539	0.21589
14.904	0.22406
15.367	0.23156
15.826	0.23836
16.252	0.24633
16.693	0.25461
17.076	0.26202
17.531	0.26963
17.948	0.27630
18.324	0.28344
18.872	0.29204
19.282	0.29946
19.707	0.30648
20.206	0.31415
20.534	0.32147
20.999	0.33002
21.388	0.33716
21.867	0.34387
22.258	0.35212
22.651	0.36002
23.017	0.36763
23.371	0.37469
23.776	0.38247
24.234	0.38963
24.597	0.39728
24.983	0.40461
25.324	0.41321
25.706	0.42081
26.063	0.42841
26.467	0.43600
26.841	0.44248
27.171	0.45011
27.515	0.45776
27.826	0.46541
28.280	0.47389
28.576	0.48064
0.11444	
