Force (N)	Déformation (mm)
	
0.040240	-0.33931
0.042337	-0.33038
0.044433	-0.32018
0.046529	-0.31140
0.048625	-0.30233
0.050721	-0.29263
0.052817	-0.28335
0.054914	-0.27405
0.057010	-0.26417
0.062677	-0.25482
0.068743	-0.24596
0.074809	-0.23653
0.080875	-0.22707
0.086941	-0.21755
0.093007	-0.20803
0.099073	-0.19829
0.10043	-0.18872
0.098136	-0.17931
0.095840	-0.16991
0.093543	-0.16051
0.091247	-0.15107
0.088950	-0.14162
0.086653	-0.13217
0.084357	-0.12272
0.082060	-0.11350
0.079764	-0.10356
0.077467	-0.094266
0.075171	-0.085320
0.072874	-0.075679
0.070577	-0.065804
0.068281	-0.056525
0.065984	-0.047738
0.063688	-0.037840
0.061391	-0.028668
0.059095	-0.019883
0.45036	-0.010002
0.93715	-0.00054220
1.1771	0.0040133
1.7794	0.013187
2.3617	0.022675
2.9844	0.032162
3.5757	0.041649
4.1486	0.051137
4.7033	0.060593
5.2845	0.069680
5.8772	0.079245
6.4889	0.088881
7.0958	0.098021
7.7146	0.10739
8.3008	0.11660
8.8862	0.12613
9.4492	0.13582
10.012	0.14579
10.575	0.15516
11.132	0.16396
11.660	0.17347
12.256	0.18298
12.805	0.19237
13.369	0.20118
13.913	0.21026
14.487	0.22037
15.021	0.22994
15.523	0.23950
16.079	0.24857
16.549	0.25811
17.041	0.26768
17.542	0.27654
18.135	0.28704
18.603	0.29607
19.067	0.30554
19.573	0.31500
20.047	0.32459
20.517	0.33417
21.016	0.34361
21.518	0.35303
21.989	0.36242
22.445	0.37181
22.897	0.38120
23.341	0.39059
23.773	0.39998
24.174	0.40910
24.550	0.41878
24.957	0.42810
25.433	0.43828
25.844	0.44708
26.264	0.45668
26.616	0.46593
27.007	0.47541
27.398	0.48488
27.840	0.49436
28.214	0.50383
28.588	0.51332
28.961	0.52281
29.328	0.53231
29.684	0.54177
30.040	0.55121
30.396	0.56065
30.689	0.56985
0.12328	
