Force (N)	Déformation (mm)
	
0.038648	-0.57995
0.039150	-0.57043
0.039652	-0.55933
0.040154	-0.54884
0.040656	-0.53893
0.041157	-0.52760
0.041659	-0.51703
0.042161	-0.50639
0.042663	-0.49627
0.043165	-0.48502
0.043667	-0.47540
0.044169	-0.46459
0.044670	-0.45400
0.045172	-0.44363
0.045674	-0.43322
0.046176	-0.42232
0.046678	-0.41180
0.047180	-0.40143
0.047681	-0.39156
0.048183	-0.38070
0.048685	-0.37009
0.049187	-0.35854
0.049689	-0.34865
0.050191	-0.33767
0.050693	-0.32699
0.051194	-0.31619
0.051696	-0.30596
0.052198	-0.29549
0.052700	-0.28533
0.053202	-0.27474
0.053704	-0.26429
0.054205	-0.25397
0.054707	-0.24332
0.055209	-0.23222
0.055711	-0.22186
0.056213	-0.21131
0.056715	-0.20085
0.057216	-0.19038
0.061436	-0.17908
0.065686	-0.16897
0.069935	-0.15790
0.074184	-0.14772
0.078434	-0.13778
0.082683	-0.12735
0.086932	-0.11692
0.091182	-0.10547
0.095431	-0.094855
0.099680	-0.084737
0.10393	-0.074395
0.10818	-0.064136
0.092835	-0.053575
0.075392	-0.043014
0.057950	-0.032454
0.040507	-0.021893
0.41790	-0.011332
0.93390	-0.00077165
1.2408	0.0050455
1.7887	0.015915
2.3295	0.026042
2.9301	0.036987
3.4956	0.047537
4.1009	0.057804
4.6558	0.068323
5.2066	0.078842
5.7517	0.089124
6.3013	0.099702
6.8514	0.11130
7.3836	0.12170
7.9049	0.13210
8.4365	0.14250
9.0915	0.15289
9.6292	0.16334
10.167	0.17401
10.705	0.18469
11.219	0.19533
11.712	0.20589
12.220	0.21645
12.728	0.22700
13.231	0.23756
13.724	0.24825
14.210	0.25900
14.696	0.26958
15.242	0.28029
15.699	0.29088
16.162	0.30141
16.630	0.31194
17.098	0.32244
17.553	0.33277
18.007	0.34317
18.460	0.35353
18.915	0.36381
19.352	0.37432
19.772	0.38482
20.192	0.39533
20.608	0.40583
21.010	0.41634
21.412	0.42776
21.815	0.43863
0.12818	
