Force (N)	Déformation (mm)
	
0.039561	-0.57069
0.040976	-0.55972
0.042391	-0.54823
0.043806	-0.53620
0.045222	-0.52400
0.046637	-0.51221
0.048052	-0.49996
0.049467	-0.48808
0.050883	-0.47637
0.052298	-0.46426
0.053713	-0.45239
0.055128	-0.44052
0.056543	-0.42815
0.059601	-0.41693
0.064164	-0.40474
0.068727	-0.39282
0.073291	-0.38090
0.077854	-0.36899
0.082417	-0.35715
0.086981	-0.34524
0.091544	-0.33345
0.096107	-0.32187
0.10067	-0.30880
0.099423	-0.29762
0.096429	-0.28584
0.093435	-0.27393
0.090440	-0.26203
0.087446	-0.24961
0.084452	-0.23769
0.081458	-0.22634
0.078463	-0.21409
0.075469	-0.20209
0.072475	-0.19008
0.069481	-0.17792
0.066486	-0.16604
0.063492	-0.15487
0.060498	-0.14233
0.054224	-0.12998
0.041031	-0.11790
0.027839	-0.10606
0.014646	-0.094754
0.025533	-0.082557
0.040540	-0.070493
0.053869	-0.058416
0.060605	-0.046525
0.067340	-0.034371
0.098157	-0.022438
0.43359	-0.010631
1.0936	-0.00082573
1.4564	0.0063550
2.2050	0.018888
2.8959	0.030744
3.5822	0.042594
4.2960	0.054414
5.0166	0.066245
5.7365	0.078072
6.4564	0.089793
7.1175	0.10166
7.8390	0.11352
8.5675	0.12672
9.2398	0.13865
9.9165	0.15058
10.593	0.16251
11.270	0.17423
11.947	0.18562
12.620	0.19733
13.255	0.20968
13.904	0.22165
14.637	0.23360
15.264	0.24552
15.887	0.25745
16.525	0.26931
17.136	0.28102
17.705	0.29273
18.313	0.30467
18.921	0.31663
19.514	0.32860
20.155	0.34056
20.714	0.35319
21.291	0.36493
21.862	0.37661
22.412	0.38834
22.927	0.40022
23.441	0.41210
23.950	0.42398
24.461	0.43595
24.987	0.44804
25.487	0.45992
25.973	0.47180
26.444	0.48369
26.924	0.49557
27.408	0.50747
27.848	0.51937
28.285	0.53118
28.662	0.54307
29.110	0.55501
29.531	0.56692
29.951	0.57882
10.616	
