Force (N)	Déformation (mm)
	
0.038147	-0.54811
0.038147	-0.53826
0.038147	-0.52711
0.038147	-0.51711
0.038147	-0.50659
0.038147	-0.49558
0.038147	-0.48488
0.038147	-0.47417
0.038147	-0.46326
0.038147	-0.45259
0.038147	-0.44214
0.038147	-0.43185
0.038147	-0.42155
0.038147	-0.41136
0.038147	-0.40072
0.038147	-0.38909
0.038147	-0.37847
0.038147	-0.36797
0.038147	-0.35782
0.038147	-0.34762
0.038147	-0.33701
0.038147	-0.32639
0.038147	-0.31539
0.038147	-0.30522
0.038147	-0.29431
0.038147	-0.28333
0.038147	-0.27281
0.038147	-0.26231
0.038147	-0.25180
0.038147	-0.24113
0.038147	-0.23096
0.038147	-0.22069
0.038147	-0.20954
0.038147	-0.19943
0.038147	-0.18791
0.038147	-0.17738
0.038147	-0.16684
0.038147	-0.15632
0.038147	-0.14619
0.038147	-0.13575
0.038147	-0.12510
0.038147	-0.11476
0.038147	-0.10456
0.038147	-0.092997
0.038147	-0.082615
0.038147	-0.072233
0.038147	-0.061797
0.038147	-0.051260
0.038147	-0.039758
0.038147	-0.029234
0.056510	-0.018709
0.53133	-0.0081849
1.0884	0.00037114
1.3218	0.0072474
1.8548	0.017681
2.4079	0.028092
2.9653	0.038553
3.4847	0.049117
4.0241	0.059681
4.5635	0.070245
5.1010	0.081484
5.6375	0.092027
6.2546	0.10250
6.7605	0.11264
7.2602	0.12319
7.8005	0.13378
8.3387	0.14437
8.8895	0.15495
9.3775	0.16554
9.8764	0.17613
10.377	0.18669
10.961	0.19720
11.477	0.20771
11.994	0.21823
12.493	0.22973
12.972	0.24029
13.461	0.25086
13.959	0.26122
14.450	0.27155
14.939	0.28205
15.427	0.29260
15.916	0.30344
16.288	0.31405
16.733	0.32466
17.177	0.33520
17.642	0.34561
18.089	0.35603
18.533	0.36651
18.974	0.37745
19.410	0.38799
19.816	0.39853
20.218	0.40923
20.615	0.42015
20.997	0.43082
21.379	0.44149
21.760	0.45210
22.122	0.46242
22.464	0.47277
5.8774	
