Force (N)	Déformation (mm)
	
0.037427	-0.55342
0.036706	-0.54544
0.035985	-0.53775
0.035264	-0.53068
0.034543	-0.52244
0.033822	-0.51449
0.033101	-0.50654
0.032380	-0.49854
0.031659	-0.49038
0.030938	-0.48242
0.030217	-0.47447
0.029496	-0.46633
0.028775	-0.45821
0.028054	-0.45093
0.027333	-0.44306
0.026612	-0.43524
0.025891	-0.42704
0.025170	-0.41888
0.024448	-0.41094
0.023727	-0.40351
0.023006	-0.39492
0.022285	-0.38669
0.021564	-0.37912
0.020843	-0.37132
0.020122	-0.36394
0.019401	-0.35580
0.018680	-0.34787
0.017959	-0.34034
0.017238	-0.33173
0.016517	-0.32412
0.015796	-0.31622
0.015075	-0.30766
0.014354	-0.29998
0.013633	-0.29235
0.012912	-0.28457
0.012191	-0.27639
0.011470	-0.26760
0.010749	-0.26047
0.010028	-0.25243
0.0093068	-0.24531
0.0085858	-0.23717
0.0078647	-0.22969
0.0071437	-0.22101
0.0064227	-0.21259
0.0057016	-0.20572
0.0049806	-0.19752
0.0042596	-0.18940
0.0035385	-0.18171
0.0028175	-0.17333
0.0020965	-0.16519
0.0013754	-0.15737
0.00065440	-0.14999
-0.000066633	-0.14108
-0.00045837	-0.13352
0.0016700	-0.12543
0.0037985	-0.11741
0.0059269	-0.10987
0.0080553	-0.10199
0.010184	-0.093840
0.012312	-0.085568
0.014441	-0.077829
0.016569	-0.070399
0.018697	-0.062867
0.020826	-0.054168
0.022954	-0.045954
0.025083	-0.038266
0.067854	-0.030705
0.16618	-0.022317
0.41817	-0.015435
0.74569	-0.0062729
1.0313	0.00074017
1.1435	0.0039759
1.5601	0.011024
1.9616	0.020346
2.3279	0.028172
2.7672	0.035553
3.2170	0.043380
3.6223	0.051245
4.1091	0.059296
4.5346	0.067611
4.9450	0.074806
5.4105	0.083076
5.8269	0.091030
6.2838	0.099447
6.7190	0.10713
7.2111	0.11501
7.6486	0.12290
8.0861	0.13070
8.4841	0.13866
8.8951	0.14681
9.3524	0.15489
9.7907	0.16197
10.224	0.17004
10.653	0.17814
11.043	0.18577
11.519	0.19367
11.908	0.20157
12.344	0.21027
3.8614	
