Force (N)	Déformation (mm)
	
0.00040648	-0.69085
0.00081343	-0.68035
0.0012204	-0.67021
0.0016273	-0.65907
0.0020343	-0.64858
0.0024412	-0.63890
0.0028482	-0.62724
0.0032551	-0.61695
0.0036621	-0.60632
0.0040690	-0.59534
0.0044760	-0.58523
0.0048829	-0.57350
0.0052898	-0.56343
0.0056968	-0.55346
0.0061037	-0.54211
0.0065107	-0.53182
0.0069176	-0.52115
0.0073246	-0.51010
0.0077315	-0.49974
0.0081385	-0.48957
0.0085454	-0.47844
0.0089524	-0.46768
0.0093593	-0.45692
0.0097663	-0.44612
0.010173	-0.43558
0.010580	-0.42496
0.010987	-0.41445
0.011394	-0.40392
0.011801	-0.39289
0.012208	-0.38219
0.012615	-0.37188
0.013022	-0.36071
0.013429	-0.35096
0.013836	-0.33917
0.014243	-0.32887
0.014650	-0.31815
0.015057	-0.30740
0.015464	-0.29711
0.015870	-0.28600
0.016277	-0.27549
0.016684	-0.26486
0.017091	-0.25346
0.017498	-0.24357
0.017905	-0.23297
0.018312	-0.22238
0.018719	-0.21136
0.020119	-0.20077
0.028213	-0.18963
0.036306	-0.17941
0.044400	-0.16858
0.052493	-0.15865
0.060587	-0.14702
0.064473	-0.13622
0.065565	-0.12639
0.066658	-0.11550
0.067751	-0.10516
0.068844	-0.093669
0.069936	-0.082213
0.071029	-0.072668
0.072122	-0.061851
0.073215	-0.051197
0.074307	-0.040839
0.075400	-0.029730
0.076493	-0.019232
0.65957	-0.0083915
1.0980	0.000063592
1.4657	0.0084917
2.0758	0.018878
2.7211	0.029394
3.3630	0.041742
3.8659	0.051640
4.4374	0.062258
5.0225	0.072131
5.6944	0.082502
6.2356	0.093888
6.8045	0.10388
7.5044	0.11466
8.0960	0.12543
8.6529	0.13589
9.2224	0.14756
9.7705	0.15813
10.329	0.16870
10.887	0.17926
11.446	0.18983
12.079	0.20050
12.646	0.21104
13.172	0.22099
13.698	0.23293
14.271	0.24331
14.717	0.25435
15.229	0.26454
15.705	0.27547
16.352	0.28622
16.781	0.29636
17.306	0.30664
17.830	0.31722
18.317	0.32887
18.773	0.33933
4.7112	
