Force (N)	Déformation (mm)
	
0.0041724	-0.54425
0.0083496	-0.53324
0.012527	-0.52306
0.016704	-0.51216
0.025877	-0.50118
0.041601	-0.49038
0.057324	-0.47959
0.062329	-0.46891
0.060254	-0.45821
0.058180	-0.44674
0.056105	-0.43633
0.054031	-0.42535
0.051956	-0.41427
0.049882	-0.40362
0.047807	-0.39264
0.045733	-0.38126
0.043658	-0.37106
0.041584	-0.36035
0.039509	-0.34810
0.037435	-0.33823
0.035360	-0.32739
0.033285	-0.31663
0.031211	-0.30593
0.029136	-0.29482
0.027062	-0.28329
0.024987	-0.27275
0.022913	-0.26238
0.020838	-0.25169
0.018764	-0.24040
0.016689	-0.22984
0.014615	-0.21936
0.012540	-0.20793
0.014019	-0.19726
0.015522	-0.18605
0.017025	-0.17511
0.018528	-0.16412
0.020032	-0.15316
0.021535	-0.14170
0.023038	-0.13119
0.024542	-0.12061
0.026045	-0.10967
0.027548	-0.098536
0.029051	-0.087549
0.030555	-0.076885
0.032058	-0.065932
0.033561	-0.055005
0.035065	-0.044387
0.036568	-0.033995
0.038071	-0.022274
0.36676	-0.011742
0.95987	-0.0010126
1.2855	0.0054496
1.9214	0.015893
2.6217	0.027476
3.2380	0.038011
3.8877	0.048740
4.4582	0.059985
5.0924	0.070255
5.8146	0.081543
6.3640	0.092131
7.1249	0.10296
7.7575	0.11426
8.4062	0.12508
9.0466	0.13587
9.6755	0.14623
10.308	0.15749
10.985	0.16835
11.620	0.17922
12.233	0.19064
12.919	0.20143
13.517	0.21260
14.099	0.22222
14.746	0.23401
15.380	0.24520
15.962	0.25602
16.534	0.26688
17.154	0.27773
17.739	0.28859
18.291	0.29945
18.977	0.31030
19.512	0.32119
20.045	0.33216
20.586	0.34316
21.130	0.35314
21.675	0.36407
22.198	0.37500
22.722	0.38592
23.221	0.39685
23.673	0.40778
24.136	0.41912
24.622	0.43012
25.075	0.44101
25.563	0.45184
26.037	0.46265
26.493	0.47345
26.945	0.48421
27.380	0.49495
27.768	0.50534
4.2522	
