Force (N)	Déformation (mm)
	
0.038147	-0.43572
0.038147	-0.42677
0.038147	-0.41794
0.038147	-0.40800
0.038147	-0.39921
0.038147	-0.39030
0.038147	-0.38076
0.038147	-0.37198
0.038147	-0.36267
0.038147	-0.35369
0.038147	-0.34473
0.038147	-0.33517
0.038147	-0.32641
0.038147	-0.31698
0.038147	-0.30767
0.038147	-0.29867
0.038147	-0.28909
0.038147	-0.28036
0.038147	-0.27106
0.038147	-0.26148
0.038147	-0.25282
0.038147	-0.24293
0.038147	-0.23378
0.038147	-0.22440
0.038147	-0.21557
0.038147	-0.20579
0.038147	-0.19746
0.038147	-0.18783
0.038147	-0.17841
0.038147	-0.16896
0.038147	-0.16054
0.038147	-0.15069
0.038147	-0.14134
0.038147	-0.13271
0.038147	-0.12292
0.038147	-0.11380
0.038147	-0.10444
0.038147	-0.095581
0.038147	-0.086176
0.038147	-0.076679
0.038147	-0.067779
0.038147	-0.058411
0.038147	-0.049278
0.038147	-0.039863
0.038147	-0.030778
0.10341	-0.021555
0.44592	-0.012665
0.89703	-0.0027751
1.0372	0.0010126
1.5193	0.010507
2.0046	0.020075
2.4830	0.028822
2.9471	0.037848
3.4130	0.046783
3.8373	0.056134
4.3029	0.065194
4.8017	0.074959
5.2689	0.084005
5.7961	0.093748
6.2555	0.10259
6.7160	0.11250
7.1651	0.12115
7.5769	0.13029
8.0423	0.13953
8.4895	0.14889
8.9784	0.15773
9.4529	0.16688
9.9460	0.17603
10.412	0.18517
10.909	0.19514
11.407	0.20328
11.933	0.21412
12.359	0.22275
12.804	0.23197
13.282	0.24120
13.732	0.25042
14.246	0.25965
14.655	0.26836
15.219	0.27767
15.692	0.28695
16.105	0.29694
16.638	0.30541
17.134	0.31455
17.531	0.32407
17.978	0.33326
18.505	0.34271
18.922	0.35104
19.418	0.36082
19.883	0.37013
20.336	0.37972
20.788	0.38896
21.259	0.39819
21.729	0.40743
22.199	0.41666
22.671	0.42590
23.124	0.43514
23.566	0.44437
24.016	0.45379
0.10454	
