Force (N)	Déformation (mm)
	
0.038147	-0.84581
0.038147	-0.82992
0.038147	-0.81507
0.038147	-0.79920
0.038147	-0.78453
0.038147	-0.76882
0.038147	-0.75323
0.038147	-0.73758
0.038147	-0.72163
0.038147	-0.70619
0.038147	-0.69103
0.038147	-0.67566
0.038147	-0.66070
0.038147	-0.64521
0.038147	-0.62944
0.038147	-0.61413
0.038147	-0.59830
0.038147	-0.58313
0.038147	-0.56804
0.038147	-0.55263
0.038147	-0.53680
0.038147	-0.52124
0.038147	-0.50551
0.038147	-0.49090
0.038147	-0.47518
0.038147	-0.45977
0.038147	-0.44375
0.038147	-0.42924
0.038147	-0.41347
0.038147	-0.39730
0.038147	-0.38217
0.038147	-0.36680
0.038147	-0.35113
0.038147	-0.33633
0.038147	-0.32021
0.038147	-0.30543
0.038147	-0.28981
0.038147	-0.27383
0.038147	-0.25896
0.038147	-0.24339
0.038147	-0.22841
0.038147	-0.21184
0.038147	-0.19700
0.038147	-0.18175
0.038147	-0.16622
0.038147	-0.15085
0.038147	-0.13494
0.038147	-0.11931
0.038147	-0.10386
0.038147	-0.088655
0.038147	-0.073236
0.038147	-0.057741
0.038147	-0.042239
0.063448	-0.026916
0.64096	-0.011664
1.1503	0.0015609
1.5999	0.014820
2.2094	0.030069
2.7955	0.045757
3.3055	0.061239
3.8984	0.076564
4.5062	0.091708
5.0604	0.10797
5.5956	0.12354
6.1488	0.13836
6.7930	0.15376
7.3860	0.16977
7.9802	0.18458
8.5373	0.20030
9.1698	0.21547
9.7011	0.23122
10.306	0.24664
10.893	0.26206
11.467	0.27748
12.035	0.29282
12.603	0.30816
13.159	0.32393
13.675	0.33914
14.233	0.35540
14.763	0.36994
15.384	0.38547
15.890	0.40153
16.374	0.41667
16.912	0.43149
17.436	0.44717
17.936	0.46261
18.435	0.47801
18.915	0.49346
19.421	0.50965
19.870	0.52457
20.320	0.53961
20.771	0.55574
21.232	0.57136
21.688	0.58680
22.069	0.60224
22.458	0.61770
22.844	0.63291
23.231	0.64811
4.5001	
